TAIL_KEY,TAIL_NUM,MODEL_STD,MAX_SEATS,EXPECTED_PASSENGERS,AIRLINE_NAME,CONCOURSE,GATE_COUNT,A_GATES,B_GATES,C_GATES,D_GATES,E_GATES,NUM_DOORS_USED,SEAT_LAYOUT,AVG_ROW_NUM
17306,N17306,737 MAX 8,210.0,181.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
17309,N17309,737 MAX 8,210.0,181.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
17310,N17310,737 MAX 8,210.0,181.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
17311,N17311,737 MAX 8,210.0,181.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
17312,N17312,737 MAX 8,210.0,181.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
17314,N17314,737 MAX 8,210.0,181.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
17315,N17315,737 MAX 8,210.0,181.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
17316,N17316,737 MAX 8,210.0,181.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
17317,N17317,737 MAX 8,210.0,181.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
17320,N17320,737 MAX 8,210.0,181.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
17321,N17321,737 MAX 8,210.0,181.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
17322,N17322,737 MAX 8,210.0,181.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
17326,N17326,737 MAX 8,210.0,181.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
17327,N17327,737 MAX 8,210.0,181.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
17328,N17328,737 MAX 8,210.0,181.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
17329,N17329,737 MAX 8,210.0,181.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
17331,N17331,737 MAX 8,210.0,181.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
17333,N17333,737 MAX 8,210.0,181.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
17335,N17335,737 MAX 8,210.0,181.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
17336,N17336,737 MAX 8,210.0,181.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
17337,N17337,737 MAX 8,210.0,181.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
17338,N17338,737 MAX 8,210.0,181.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
17339,N17339,737 MAX 8,210.0,181.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
17341,N17341,737 MAX 8,210.0,181.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
17344,N17344,737 MAX 8,210.0,181.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
17346,N17346,737 MAX 8,210.0,181.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
17347,N17347,737 MAX 8,210.0,181.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
17349,N17349,737 MAX 8,210.0,181.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
17355,N17355,737 MAX 8,210.0,181.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
17356,N17356,737 MAX 8,210.0,181.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
17358,N17358,737 MAX 8,210.0,181.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
17359,N17359,737 MAX 8,210.0,181.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
17361,N17361,737 MAX 8,210.0,181.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
17362,N17362,737 MAX 8,210.0,181.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
17363,N17363,737 MAX 8,210.0,181.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
17364,N17364,737 MAX 8,210.0,181.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
173US,N173US,A321-200,220.0,189.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,36.0
174US,N174US,A321-200,220.0,189.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,36.0
17529,N17529,737 MAX 9,220.0,189.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,34.0
17550,N17550,737 MAX 9,220.0,189.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,34.0
17557,N17557,737 MAX 9,220.0,189.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,34.0
17564,N17564,737 MAX 9,220.0,189.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,34.0
17565,N17565,737 MAX 9,220.0,189.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,34.0
17566,N17566,737 MAX 9,220.0,189.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,34.0
17574,N17574,737 MAX 9,220.0,189.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,34.0
17583,N17583,737 MAX 9,220.0,189.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,34.0
17589,N17589,737 MAX 9,220.0,189.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,34.0
17591,N17591,737 MAX 9,220.0,189.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,34.0
17595,N17595,737 MAX 9,220.0,189.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,34.0
17596,N17596,737 MAX 9,220.0,189.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,34.0
176PQ,N176PQ,CRJ900,90.0,77.0,Endeavor Air (Delta Connection),D,22,0,0,0,22,0,1.0,Narrow,21.0
176UW,N176UW,A321-200,220.0,189.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,36.0
17719,N17719,737-700,149.0,128.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,28.0
17730,N17730,737-700,149.0,128.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,28.0
17752,N17752,737-700,149.0,128.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,28.0
17753,N17753,737-700,149.0,128.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,28.0
177US,N177US,A321-200,220.0,189.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,36.0
177XF,N177XF,A319-100,156.0,134.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,27.0
178US,N178US,A321-200,220.0,189.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,36.0
179JB,N179JB,NAN,,,JetBlue Airways,E,5,0,0,0,0,5,,,
179UW,N179UW,A321-200,220.0,189.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,36.0
1801U,N1801U,737 MAX 8,210.0,181.0,Southwest Airlines,"A, B, C, E",44,11,14,14,0,5,1.0,Narrow,31.0
1802U,N1802U,737 MAX 8,210.0,181.0,Southwest Airlines,"A, B, C, E",44,11,14,14,0,5,1.0,Narrow,31.0
1803U,N1803U,737 MAX 8,210.0,181.0,Southwest Airlines,"A, B, C, E",44,11,14,14,0,5,1.0,Narrow,31.0
1804U,N1804U,737 MAX 8,210.0,181.0,Southwest Airlines,"A, B, C, E",44,11,14,14,0,5,1.0,Narrow,31.0
1805U,N1805U,737 MAX 8,210.0,181.0,Southwest Airlines,"A, B, C, E",44,11,14,14,0,5,1.0,Narrow,31.0
1806U,N1806U,737 MAX 8,210.0,181.0,Southwest Airlines,"A, B, C, E",44,11,14,14,0,5,1.0,Narrow,31.0
1807U,N1807U,737 MAX 8,210.0,181.0,Southwest Airlines,"A, B, C, E",44,11,14,14,0,5,1.0,Narrow,31.0
1808U,N1808U,737 MAX 8,210.0,181.0,Southwest Airlines,"A, B, C, E",44,11,14,14,0,5,1.0,Narrow,31.0
1809U,N1809U,737 MAX 8,210.0,181.0,Southwest Airlines,"A, B, C, E",44,11,14,14,0,5,1.0,Narrow,31.0
180US,N180US,A321-200,220.0,189.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,36.0
1810U,N1810U,737 MAX 8,210.0,181.0,Southwest Airlines,"A, B, C, E",44,11,14,14,0,5,1.0,Narrow,31.0
1811U,N1811U,737 MAX 8,210.0,181.0,Southwest Airlines,"A, B, C, E",44,11,14,14,0,5,1.0,Narrow,31.0
181GJ,N181GJ,CRJ900,90.0,77.0,Endeavor Air (Delta Connection),D,22,0,0,0,22,0,1.0,Narrow,21.0
181PQ,N181PQ,CRJ900,90.0,77.0,Endeavor Air (Delta Connection),D,22,0,0,0,22,0,1.0,Narrow,21.0
181UW,N181UW,A321-200,220.0,189.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,36.0
18220,N18220,737-800,189.0,163.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
18223,N18223,737-800,189.0,163.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
18243,N18243,737-800,189.0,163.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
182GJ,N182GJ,CRJ900,90.0,77.0,Endeavor Air (Delta Connection),D,22,0,0,0,22,0,1.0,Narrow,21.0
182UW,N182UW,A321-200,220.0,189.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,36.0
183GJ,N183GJ,CRJ900,90.0,77.0,Endeavor Air (Delta Connection),D,22,0,0,0,22,0,1.0,Narrow,21.0
183JB,N183JB,NAN,,,JetBlue Airways,E,5,0,0,0,0,5,,,
183UW,N183UW,A321-200,220.0,189.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,36.0
184GJ,N184GJ,CRJ900,90.0,77.0,Endeavor Air (Delta Connection),D,22,0,0,0,22,0,1.0,Narrow,21.0
184JB,N184JB,E190,112.0,96.0,JetBlue Airways,E,5,0,0,0,0,5,1.0,Narrow,25.0
184US,N184US,A321-200,220.0,189.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,36.0
185UW,N185UW,A321-200,220.0,189.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,36.0
186PQ,N186PQ,CRJ900,90.0,77.0,Endeavor Air (Delta Connection),D,22,0,0,0,22,0,1.0,Narrow,21.0
186US,N186US,A321-200,220.0,189.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,36.0
187GJ,N187GJ,CRJ900,90.0,77.0,Endeavor Air (Delta Connection),D,22,0,0,0,22,0,1.0,Narrow,21.0
187JB,N187JB,NAN,,,JetBlue Airways,E,5,0,0,0,0,5,,,
187US,N187US,A321-200,220.0,189.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,36.0
188US,N188US,A321-200,220.0,189.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,36.0
189UW,N189UW,A321-200,220.0,189.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,36.0
1902U,N1902U,A320-200,194.0,167.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,30.0
190JB,N190JB,E190,112.0,96.0,JetBlue Airways,E,5,0,0,0,0,5,1.0,Narrow,25.0
190NV,190NV,A320-200,194.0,167.0,Allegiant Air,E,5,0,0,0,0,5,1.0,Narrow,30.0
190UW,N190UW,A321-200,220.0,189.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,36.0
191UW,N191UW,A321-200,220.0,189.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,36.0
192JB,N192JB,E190,112.0,96.0,JetBlue Airways,E,5,0,0,0,0,5,1.0,Narrow,25.0
192UW,N192UW,A321-200,220.0,189.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,36.0
193JB,N193JB,E190,112.0,96.0,JetBlue Airways,E,5,0,0,0,0,5,1.0,Narrow,25.0
193NV,193NV,A320-200,194.0,167.0,Allegiant Air,E,5,0,0,0,0,5,1.0,Narrow,30.0
193UW,N193UW,A321-200,220.0,189.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,36.0
194UW,N194UW,A321-200,220.0,189.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,36.0
195PQ,N195PQ,CRJ900,90.0,77.0,Endeavor Air (Delta Connection),D,22,0,0,0,22,0,1.0,Narrow,21.0
195UW,N195UW,A321-200,220.0,189.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,36.0
196UW,N196UW,A321-200,220.0,189.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,36.0
197JB,N197JB,NAN,,,JetBlue Airways,E,5,0,0,0,0,5,,,
197PQ,N197PQ,CRJ900,90.0,77.0,Endeavor Air (Delta Connection),D,22,0,0,0,22,0,1.0,Narrow,21.0
197UW,N197UW,A321-200,220.0,189.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,36.0
198JB,N198JB,NAN,,,JetBlue Airways,E,5,0,0,0,0,5,,,
198UW,N198UW,A321-200,220.0,189.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,36.0
199NV,199NV,A320-200,194.0,167.0,Allegiant Air,E,5,0,0,0,0,5,1.0,Narrow,30.0
199UW,N199UW,A321-200,220.0,189.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,36.0
200NN,N200NN,E175,88.0,76.0,Envoy Air (American Eagle),D,22,0,0,0,22,0,1.0,Narrow,21.0
200NV,N200NV,737-800,189.0,163.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
200PQ,N200PQ,CRJ900,90.0,77.0,Endeavor Air (Delta Connection),D,22,0,0,0,22,0,1.0,Narrow,21.0
200SY,N200SY,E175,88.0,76.0,SkyWest Airlines,D,22,0,0,0,22,0,1.0,Narrow,21.0
200WN,N200WN,737-700,149.0,128.0,Southwest Airlines,"A, B, C, E",44,11,14,14,0,5,1.0,Narrow,28.0
201JQ,N201JQ,E175,88.0,76.0,Republic Airways,D,22,0,0,0,22,0,1.0,Narrow,21.0
201LV,N201LV,737-700,149.0,128.0,Southwest Airlines,"A, B, C, E",44,11,14,14,0,5,1.0,Narrow,28.0
202JQ,N202JQ,E175,88.0,76.0,Republic Airways,D,22,0,0,0,22,0,1.0,Narrow,21.0
202NV,202NV,A320-200,194.0,167.0,Allegiant Air,E,5,0,0,0,0,5,1.0,Narrow,30.0
202SY,N202SY,E175,88.0,76.0,SkyWest Airlines,D,22,0,0,0,22,0,1.0,Narrow,21.0
202WN,N202WN,NAN,,,Southwest Airlines,"A, B, C, E",44,11,14,14,0,5,,,
203JB,N203JB,NAN,,,JetBlue Airways,E,5,0,0,0,0,5,,,
203JQ,N203JQ,E175,88.0,76.0,Republic Airways,D,22,0,0,0,22,0,1.0,Narrow,21.0
203NN,N203NN,E175,88.0,76.0,Envoy Air (American Eagle),D,22,0,0,0,22,0,1.0,Narrow,21.0
203NV,203NV,A320-200,194.0,167.0,Allegiant Air,E,5,0,0,0,0,5,1.0,Narrow,30.0
203SY,N203SY,E175,88.0,76.0,SkyWest Airlines,D,22,0,0,0,22,0,1.0,Narrow,21.0
203WN,N203WN,737-700,149.0,128.0,Southwest Airlines,"A, B, C, E",44,11,14,14,0,5,1.0,Narrow,28.0
204JQ,N204JQ,E175,88.0,76.0,Republic Airways,D,22,0,0,0,22,0,1.0,Narrow,21.0
204NN,N204NN,E175,88.0,76.0,Envoy Air (American Eagle),D,22,0,0,0,22,0,1.0,Narrow,21.0
204SY,N204SY,E175,88.0,76.0,SkyWest Airlines,D,22,0,0,0,22,0,1.0,Narrow,21.0
204WN,N204WN,737-700,149.0,128.0,Southwest Airlines,"A, B, C, E",44,11,14,14,0,5,1.0,Narrow,28.0
205FR,N205FR,NAN,,,Frontier Airlines,D,22,0,0,0,22,0,,,
205JQ,N205JQ,E175,88.0,76.0,Republic Airways,D,22,0,0,0,22,0,1.0,Narrow,21.0
205NN,N205NN,E175,88.0,76.0,Envoy Air (American Eagle),D,22,0,0,0,22,0,1.0,Narrow,21.0
205NV,205NV,A320-200,194.0,167.0,Allegiant Air,E,5,0,0,0,0,5,1.0,Narrow,30.0
205SY,N205SY,E175,88.0,76.0,SkyWest Airlines,D,22,0,0,0,22,0,1.0,Narrow,21.0
205WN,N205WN,737-700,149.0,128.0,Southwest Airlines,"A, B, C, E",44,11,14,14,0,5,1.0,Narrow,28.0
206JB,N206JB,NAN,,,JetBlue Airways,E,5,0,0,0,0,5,,,
206JQ,N206JQ,E175,88.0,76.0,Republic Airways,D,22,0,0,0,22,0,1.0,Narrow,21.0
206NN,N206NN,E175,88.0,76.0,Envoy Air (American Eagle),D,22,0,0,0,22,0,1.0,Narrow,21.0
206NV,206NV,A320-200,194.0,167.0,Allegiant Air,E,5,0,0,0,0,5,1.0,Narrow,30.0
206SY,N206SY,E175,88.0,76.0,SkyWest Airlines,D,22,0,0,0,22,0,1.0,Narrow,21.0
206WN,N206WN,737-700,149.0,128.0,Southwest Airlines,"A, B, C, E",44,11,14,14,0,5,1.0,Narrow,28.0
207AN,N207AN,E175,88.0,76.0,Envoy Air (American Eagle),D,22,0,0,0,22,0,1.0,Narrow,21.0
207JQ,N207JQ,E175,88.0,76.0,Republic Airways,D,22,0,0,0,22,0,1.0,Narrow,21.0
207NV,207NV,A320-200,194.0,167.0,Allegiant Air,E,5,0,0,0,0,5,1.0,Narrow,30.0
207WN,N207WN,737-700,149.0,128.0,Southwest Airlines,"A, B, C, E",44,11,14,14,0,5,1.0,Narrow,28.0
208AN,N208AN,E175,88.0,76.0,Envoy Air (American Eagle),D,22,0,0,0,22,0,1.0,Narrow,21.0
208JQ,N208JQ,E175,88.0,76.0,Republic Airways,D,22,0,0,0,22,0,1.0,Narrow,21.0
208NV,208NV,A320-200,194.0,167.0,Allegiant Air,E,5,0,0,0,0,5,1.0,Narrow,30.0
208WN,N208WN,737-700,149.0,128.0,Southwest Airlines,"A, B, C, E",44,11,14,14,0,5,1.0,Narrow,28.0
209JQ,N209JQ,E175,88.0,76.0,Republic Airways,D,22,0,0,0,22,0,1.0,Narrow,21.0
209NV,209NV,A320-200,194.0,167.0,Allegiant Air,E,5,0,0,0,0,5,1.0,Narrow,30.0
209SY,N209SY,E175,88.0,76.0,SkyWest Airlines,D,22,0,0,0,22,0,1.0,Narrow,21.0
209WN,N209WN,737-700,149.0,128.0,Southwest Airlines,"A, B, C, E",44,11,14,14,0,5,1.0,Narrow,28.0
210FR,N210FR,NAN,,,Frontier Airlines,D,22,0,0,0,22,0,,,
210JQ,N210JQ,E175,88.0,76.0,Republic Airways,D,22,0,0,0,22,0,1.0,Narrow,21.0
210NN,N210NN,E175,88.0,76.0,Envoy Air (American Eagle),D,22,0,0,0,22,0,1.0,Narrow,21.0
210WN,N210WN,737-700,149.0,128.0,Southwest Airlines,"A, B, C, E",44,11,14,14,0,5,1.0,Narrow,28.0
211FR,N211FR,NAN,,,Frontier Airlines,D,22,0,0,0,22,0,,,
211JQ,N211JQ,E175,88.0,76.0,Republic Airways,D,22,0,0,0,22,0,1.0,Narrow,21.0
211NN,N211NN,E175,88.0,76.0,Envoy Air (American Eagle),D,22,0,0,0,22,0,1.0,Narrow,21.0
211SY,N211SY,E175,88.0,76.0,SkyWest Airlines,D,22,0,0,0,22,0,1.0,Narrow,21.0
211WN,N211WN,737-700,149.0,128.0,Southwest Airlines,"A, B, C, E",44,11,14,14,0,5,1.0,Narrow,28.0
212JQ,N212JQ,E175,88.0,76.0,Republic Airways,D,22,0,0,0,22,0,1.0,Narrow,21.0
212NN,N212NN,E175,88.0,76.0,Envoy Air (American Eagle),D,22,0,0,0,22,0,1.0,Narrow,21.0
212WN,N212WN,737-700,149.0,128.0,Southwest Airlines,"A, B, C, E",44,11,14,14,0,5,1.0,Narrow,28.0
213FR,N213FR,NAN,,,Frontier Airlines,D,22,0,0,0,22,0,,,
213JQ,N213JQ,E175,88.0,76.0,Republic Airways,D,22,0,0,0,22,0,1.0,Narrow,21.0
213SY,N213SY,E175,88.0,76.0,SkyWest Airlines,D,22,0,0,0,22,0,1.0,Narrow,21.0
213WN,N213WN,737-700,149.0,128.0,Southwest Airlines,"A, B, C, E",44,11,14,14,0,5,1.0,Narrow,28.0
214AK,N214AK,737-900ER,220.0,189.0,Alaska Airlines,D,22,0,0,0,22,0,1.0,Narrow,34.0
214JQ,N214JQ,E175,88.0,76.0,Republic Airways,D,22,0,0,0,22,0,1.0,Narrow,21.0
214NN,N214NN,E175,88.0,76.0,Envoy Air (American Eagle),D,22,0,0,0,22,0,1.0,Narrow,21.0
214WN,N214WN,737-700,149.0,128.0,Southwest Airlines,"A, B, C, E",44,11,14,14,0,5,1.0,Narrow,28.0
215AK,N215AK,737-900ER,220.0,189.0,Alaska Airlines,D,22,0,0,0,22,0,1.0,Narrow,34.0
215JQ,N215JQ,E175,88.0,76.0,Republic Airways,D,22,0,0,0,22,0,1.0,Narrow,21.0
215NN,N215NN,E175,88.0,76.0,Envoy Air (American Eagle),D,22,0,0,0,22,0,1.0,Narrow,21.0
215WN,N215WN,737-700,149.0,128.0,Southwest Airlines,"A, B, C, E",44,11,14,14,0,5,1.0,Narrow,28.0
216FR,N216FR,NAN,,,Frontier Airlines,D,22,0,0,0,22,0,,,
216JB,N216JB,NAN,,,JetBlue Airways,E,5,0,0,0,0,5,,,
216JQ,N216JQ,E175,88.0,76.0,Republic Airways,D,22,0,0,0,22,0,1.0,Narrow,21.0
216NN,N216NN,E175,88.0,76.0,Envoy Air (American Eagle),D,22,0,0,0,22,0,1.0,Narrow,21.0
216WR,N216WR,737-700,149.0,128.0,Southwest Airlines,"A, B, C, E",44,11,14,14,0,5,1.0,Narrow,28.0
21723,N21723,737-700,149.0,128.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,28.0
217JC,N217JC,737-700,149.0,128.0,Southwest Airlines,"A, B, C, E",44,11,14,14,0,5,1.0,Narrow,28.0
217JQ,N217JQ,E175,88.0,76.0,Republic Airways,D,22,0,0,0,22,0,1.0,Narrow,21.0
217NN,N217NN,E175,88.0,76.0,Envoy Air (American Eagle),D,22,0,0,0,22,0,1.0,Narrow,21.0
218JQ,N218JQ,E175,88.0,76.0,Republic Airways,D,22,0,0,0,22,0,1.0,Narrow,21.0
218NN,N218NN,E175,88.0,76.0,Envoy Air (American Eagle),D,22,0,0,0,22,0,1.0,Narrow,21.0
218NV,218NV,A320-200,194.0,167.0,Allegiant Air,E,5,0,0,0,0,5,1.0,Narrow,30.0
218WN,N218WN,737-700,149.0,128.0,Southwest Airlines,"A, B, C, E",44,11,14,14,0,5,1.0,Narrow,28.0
219NN,N219NN,E175,88.0,76.0,Envoy Air (American Eagle),D,22,0,0,0,22,0,1.0,Narrow,21.0
219NV,219NV,A320-200,194.0,167.0,Allegiant Air,E,5,0,0,0,0,5,1.0,Narrow,30.0
219WN,N219WN,737-700,149.0,128.0,Southwest Airlines,"A, B, C, E",44,11,14,14,0,5,1.0,Narrow,28.0
219YX,N219YX,E175,88.0,76.0,Republic Airways,D,22,0,0,0,22,0,1.0,Narrow,21.0
220JQ,N220JQ,E175,88.0,76.0,Republic Airways,D,22,0,0,0,22,0,1.0,Narrow,21.0
220NN,N220NN,E175,88.0,76.0,Envoy Air (American Eagle),D,22,0,0,0,22,0,1.0,Narrow,21.0
220NV,220NV,A320-200,194.0,167.0,Allegiant Air,E,5,0,0,0,0,5,1.0,Narrow,30.0
220WN,N220WN,737-700,149.0,128.0,Southwest Airlines,"A, B, C, E",44,11,14,14,0,5,1.0,Narrow,28.0
221JQ,N221JQ,E175,88.0,76.0,Republic Airways,D,22,0,0,0,22,0,1.0,Narrow,21.0
221NN,N221NN,E175,88.0,76.0,Envoy Air (American Eagle),D,22,0,0,0,22,0,1.0,Narrow,21.0
221NV,221NV,A320-200,194.0,167.0,Allegiant Air,E,5,0,0,0,0,5,1.0,Narrow,30.0
221WN,N221WN,737-700,149.0,128.0,Southwest Airlines,"A, B, C, E",44,11,14,14,0,5,1.0,Narrow,28.0
222JQ,N222JQ,E175,88.0,76.0,Republic Airways,D,22,0,0,0,22,0,1.0,Narrow,21.0
222NS,N222NS,E175,88.0,76.0,Envoy Air (American Eagle),D,22,0,0,0,22,0,1.0,Narrow,21.0
222WN,N222WN,737-700,149.0,128.0,Southwest Airlines,"A, B, C, E",44,11,14,14,0,5,1.0,Narrow,28.0
223JQ,N223JQ,E175,88.0,76.0,Republic Airways,D,22,0,0,0,22,0,1.0,Narrow,21.0
223NN,N223NN,E175,88.0,76.0,Envoy Air (American Eagle),D,22,0,0,0,22,0,1.0,Narrow,21.0
223WN,N223WN,NAN,,,Southwest Airlines,"A, B, C, E",44,11,14,14,0,5,,,
224AK,N224AK,737-900ER,220.0,189.0,Alaska Airlines,D,22,0,0,0,22,0,1.0,Narrow,34.0
224JQ,N224JQ,E175,88.0,76.0,Republic Airways,D,22,0,0,0,22,0,1.0,Narrow,21.0
224NN,N224NN,E175,88.0,76.0,Envoy Air (American Eagle),D,22,0,0,0,22,0,1.0,Narrow,21.0
224WN,N224WN,737-700,149.0,128.0,Southwest Airlines,"A, B, C, E",44,11,14,14,0,5,1.0,Narrow,28.0
225JQ,N225JQ,E175,88.0,76.0,Republic Airways,D,22,0,0,0,22,0,1.0,Narrow,21.0
225NN,N225NN,E175,88.0,76.0,Envoy Air (American Eagle),D,22,0,0,0,22,0,1.0,Narrow,21.0
225WN,N225WN,737-700,149.0,128.0,Southwest Airlines,"A, B, C, E",44,11,14,14,0,5,1.0,Narrow,28.0
226JQ,N226JQ,E175,88.0,76.0,Republic Airways,D,22,0,0,0,22,0,1.0,Narrow,21.0
226NN,N226NN,E175,88.0,76.0,Envoy Air (American Eagle),D,22,0,0,0,22,0,1.0,Narrow,21.0
226WN,N226WN,737-700,149.0,128.0,Southwest Airlines,"A, B, C, E",44,11,14,14,0,5,1.0,Narrow,28.0
227FR,N227FR,NAN,,,Frontier Airlines,D,22,0,0,0,22,0,,,
227JQ,N227JQ,E175,88.0,76.0,Republic Airways,D,22,0,0,0,22,0,1.0,Narrow,21.0
227NN,N227NN,E175,88.0,76.0,Envoy Air (American Eagle),D,22,0,0,0,22,0,1.0,Narrow,21.0
227WN,N227WN,737-700,149.0,128.0,Southwest Airlines,"A, B, C, E",44,11,14,14,0,5,1.0,Narrow,28.0
228FR,N228FR,NAN,,,Frontier Airlines,D,22,0,0,0,22,0,,,
228JB,N228JB,NAN,,,JetBlue Airways,E,5,0,0,0,0,5,,,
228JQ,N228JQ,E175,88.0,76.0,Republic Airways,D,22,0,0,0,22,0,1.0,Narrow,21.0
228NN,N228NN,E175,88.0,76.0,Envoy Air (American Eagle),D,22,0,0,0,22,0,1.0,Narrow,21.0
228PQ,N228PQ,CRJ900,90.0,77.0,Endeavor Air (Delta Connection),D,22,0,0,0,22,0,1.0,Narrow,21.0
228WN,N228WN,737-700,149.0,128.0,Southwest Airlines,"A, B, C, E",44,11,14,14,0,5,1.0,Narrow,28.0
229FR,N229FR,NAN,,,Frontier Airlines,D,22,0,0,0,22,0,,,
229JB,N229JB,NAN,,,JetBlue Airways,E,5,0,0,0,0,5,,,
229JQ,N229JQ,E175,88.0,76.0,Republic Airways,D,22,0,0,0,22,0,1.0,Narrow,21.0
229NN,N229NN,E175,88.0,76.0,Envoy Air (American Eagle),D,22,0,0,0,22,0,1.0,Narrow,21.0
229NV,229NV,A320-200,194.0,167.0,Allegiant Air,E,5,0,0,0,0,5,1.0,Narrow,30.0
229WN,N229WN,737-700,149.0,128.0,Southwest Airlines,"A, B, C, E",44,11,14,14,0,5,1.0,Narrow,28.0
230FR,N230FR,A320-200,194.0,167.0,Frontier Airlines,D,22,0,0,0,22,0,1.0,Narrow,30.0
