TAIL_NUM,MFR,MODEL,MODEL_STD,YEAR MFR,MAX_SEATS
N203NN,EMBRAER S A,ERJ 170-200 LR,E175,2015.0,88.0
N203SY,EMBRAER S A,ERJ 170-200 LR,E175,2016.0,88.0
N204NN,EMBRAER S A,ERJ 170-200 LR,E175,2015.0,88.0
N204SY,EMBRAER S A,ERJ 170-200 LR,E175,2016.0,88.0
N205NN,EMBRAER S A,ERJ 170-200 LR,E175,2015.0,88.0
N205SY,EMBRAER S A,ERJ 170-200 LR,E175,2017.0,88.0
N206NN,EMBRAER S A,ERJ 170-200 LR,E175,2015.0,88.0
N206SY,EMBRAER S A,ERJ 170-200 LR,E175,2017.0,88.0
N208AN,EMBRAER S A,ERJ 170-200 LR,E175,2015.0,88.0
N209SY,EMBRAER S A,ERJ 170-200 LR,E175,2017.0,88.0
N210NN,EMBRAER S A,ERJ 170-200 LR,E175,2015.0,88.0
N211NN,EMBRAER S A,ERJ 170-200 LR,E175,2015.0,88.0
N211SY,EMBRAER S A,ERJ 170-200 LR,E175,2017.0,88.0
N212NN,EMBRAER S A,ERJ 170-200 LR,E175,2015.0,88.0
N213SY,EMBRAER S A,ERJ 170-200 LR,E175,2017.0,88.0
N214NN,EMBRAER S A,ERJ 170-200 LR,E175,2015.0,88.0
N215NN,EMBRAER S A,ERJ 170-200 LR,E175,2015.0,88.0
N216NN,EMBRAER S A,ERJ 170-200 LR,E175,2015.0,88.0
N217NN,EMBRAER S A,ERJ 170-200 LR,E175,2015.0,88.0
N218NN,EMBRAER S A,ERJ 170-200 LR,E175,2015.0,88.0
N219NN,EMBRAER S A,ERJ 170-200 LR,E175,2015.0,88.0
N221NN,EMBRAER S A,ERJ 170-200 LR,E175,2015.0,88.0
N223NN,EMBRAER S A,ERJ 170-200 LR,E175,2015.0,88.0
N224NN,EMBRAER S A,ERJ 170-200 LR,E175,2016.0,88.0
N225NN,EMBRAER S A,ERJ 170-200 LR,E175,2016.0,88.0
N226NN,EMBRAER S A,ERJ 170-200 LR,E175,2016.0,88.0
N227NN,EMBRAER S A,ERJ 170-200 LR,E175,2016.0,88.0
N228NN,EMBRAER S A,ERJ 170-200 LR,E175,2016.0,88.0
N229NN,EMBRAER S A,ERJ 170-200 LR,E175,2016.0,88.0
N230NN,EMBRAER S A,ERJ 170-200 LR,E175,2016.0,88.0
N231AN,EMBRAER S A,ERJ 170-200 LR,E175,2016.0,88.0
N234JW,EMBRAER S A,ERJ 170-200 LR,E175,2016.0,88.0
N235NN,EMBRAER S A,ERJ 170-200 LR,E175,2016.0,88.0
N236NN,EMBRAER S A,ERJ 170-200 LR,E175,2016.0,88.0
N237NN,EMBRAER S A,ERJ 170-200 LR,E175,2016.0,88.0
N238NN,EMBRAER S A,ERJ 170-200 LR,E175,2016.0,88.0
N239NN,EMBRAER S A,ERJ 170-200 LR,E175,2016.0,88.0
N240NN,EMBRAER S A,ERJ 170-200 LR,E175,2016.0,88.0
N241NN,EMBRAER S A,ERJ 170-200 LR,E175,2016.0,88.0
N242NN,EMBRAER S A,ERJ 170-200 LR,E175,2016.0,88.0
N242SY,EMBRAER S A,ERJ 170-200 LR,E175,2016.0,88.0
N243NN,EMBRAER S A,ERJ 170-200 LR,E175,2016.0,88.0
N243SY,EMBRAER S A,ERJ 170-200 LR,E175,2016.0,88.0
N244NN,EMBRAER S A,ERJ 170-200 LR,E175,2016.0,88.0
N244SY,EMBRAER S A,ERJ 170-200 LR,E175,2016.0,88.0
N245NN,EMBRAER S A,ERJ 170-200 LR,E175,2016.0,88.0
N246NN,EMBRAER S A,ERJ 170-200 LR,E175,2016.0,88.0
N246SY,EMBRAER S A,ERJ 170-200 LR,E175,2016.0,88.0
N247SY,EMBRAER S A,ERJ 170-200 LR,E175,2016.0,88.0
N248NN,EMBRAER S A,ERJ 170-200 LR,E175,2017.0,88.0
N249NN,EMBRAER S A,ERJ 170-200 LR,E175,2017.0,88.0
N250NN,EMBRAER S A,ERJ 170-200 LR,E175,2017.0,88.0
N250SY,EMBRAER S A,ERJ 170-200 LR,E175,2016.0,88.0
N251NN,EMBRAER S A,ERJ 170-200 LR,E175,2017.0,88.0
N252NN,EMBRAER S A,ERJ 170-200 LR,E175,2017.0,88.0
N252SY,EMBRAER S A,ERJ 170-200 LR,E175,2016.0,88.0
N253NN,EMBRAER S A,ERJ 170-200 LR,E175,2017.0,88.0
N254NN,EMBRAER S A,ERJ 170-200 LR,E175,2017.0,88.0
N255NN,EMBRAER S A,ERJ 170-200 LR,E175,2017.0,88.0
N255SY,EMBRAER S A,ERJ 170-200 LR,E175,2016.0,88.0
N256NN,EMBRAER S A,ERJ 170-200 LR,E175,2017.0,88.0
N256SY,EMBRAER S A,ERJ 170-200 LR,E175,2017.0,88.0
N259NN,EMBRAER S A,ERJ 170-200 LR,E175,2017.0,88.0
N259SY,EMBRAER S A,ERJ 170-200 LR,E175,2017.0,88.0
N260NN,EMBRAER S A,ERJ 170-200 LR,E175,2017.0,88.0
N260SY,EMBRAER S A,ERJ 170-200 LR,E175,2017.0,88.0
N261NN,EMBRAER S A,ERJ 170-200 LR,E175,2017.0,88.0
N263NN,EMBRAER S A,ERJ 170-200 LR,E175,2017.0,88.0
N264NN,EMBRAER S A,ERJ 170-200 LR,E175,2018.0,88.0
N265NN,EMBRAER S A,ERJ 170-200 LR,E175,2018.0,88.0
N266NN,EMBRAER S A,ERJ 170-200 LR,E175,2018.0,88.0
N267NN,EMBRAER S A,ERJ 170-200 LR,E175,2018.0,88.0
N268NN,EMBRAER S A,ERJ 170-200 LR,E175,2018.0,88.0
N269NN,EMBRAER S A,ERJ 170-200 LR,E175,2019.0,88.0
N270NN,EMBRAER S A,ERJ 170-200 LR,E175,2019.0,88.0
N271NN,EMBRAER S A,ERJ 170-200 LR,E175,2019.0,88.0
N272NN,EMBRAER S A,ERJ 170-200 LR,E175,2019.0,88.0
N273NN,EMBRAER S A,ERJ 170-200 LR,E175,2019.0,88.0
N274NN,EMBRAER S A,ERJ 170-200 LR,E175,2019.0,88.0
N275NN,EMBRAER S A,ERJ 170-200 LR,E175,2019.0,88.0
N276NN,EMBRAER S A,ERJ 170-200 LR,E175,2019.0,88.0
N277NN,EMBRAER S A,ERJ 170-200 LR,E175,2019.0,88.0
N278NN,EMBRAER S A,ERJ 170-200 LR,E175,2019.0,88.0
N279MQ,EMBRAER S A,ERJ 170-200 LR,E175,2019.0,88.0
N280NN,EMBRAER S A,ERJ 170-200 LR,E175,2019.0,88.0
N282NN,EMBRAER S A,ERJ 170-200 LR,E175,2019.0,88.0
N283NN,EMBRAER S A,ERJ 170-200 LR,E175,2019.0,88.0
N284JN,EMBRAER S A,ERJ 170-200 LR,E175,2019.0,88.0
N285NN,EMBRAER S A,ERJ 170-200 LR,E175,2019.0,88.0
N286NN,EMBRAER S A,ERJ 170-200 LR,E175,2019.0,88.0
N287NN,EMBRAER S A,ERJ 170-200 LR,E175,2019.0,88.0
N288NN,EMBRAER S A,ERJ 170-200 LR,E175,2019.0,88.0
N289MW,EMBRAER S A,ERJ 170-200 LR,E175,2019.0,88.0
N293SY,EMBRAER S A,ERJ 170-200 LR,E175,2019.0,88.0
N294SY,EMBRAER S A,ERJ 170-200 LR,E175,2019.0,88.0
N297SY,EMBRAER S A,ERJ 170-200 LR,E175,2019.0,88.0
N303DD,EMBRAER S A,ERJ 170-200 LR,E175,2022.0,88.0
N304KM,EMBRAER S A,ERJ 170-200 LR,E175,2022.0,88.0
N305CL,EMBRAER S A,ERJ 170-200 LR,E175,2022.0,88.0
N311VE,EMBRAER S A,ERJ 170-200 LR,E175,2023.0,88.0
N313BS,EMBRAER S A,ERJ 170-200 LR,E175,2024.0,88.0
N313SY,EMBRAER S A,ERJ 170-200 LR,E175,2022.0,88.0
N315NH,EMBRAER S A,ERJ 170-200 LR,E175,2024.0,88.0
N316GS,EMBRAER S A,ERJ 170-200 LR,E175,2024.0,88.0
N317SY,EMBRAER S A,ERJ 170-200 LR,E175,2022.0,88.0
N317TB,EMBRAER S A,ERJ 170-200 LR,E175,2024.0,88.0
N320SY,EMBRAER S A,ERJ 170-200 LR,E175,2022.0,88.0
N321JS,EMBRAER S A,ERJ 170-200 LR,E175,2014.0,88.0
N324SY,EMBRAER S A,ERJ 170-200 LR,E175,2022.0,88.0
N329DD,EMBRAER S A,ERJ 170-200 LR,E175,2015.0,88.0
N332JG,EMBRAER S A,ERJ 170-200 LR,E175,2015.0,88.0
N335JS,EMBRAER S A,ERJ 170-200 LR,E175,2015.0,88.0
N401YX,EMBRAER S A,ERJ 170-200 LR,E175,2013.0,88.0
N402YX,EMBRAER S A,ERJ 170-200 LR,E175,2013.0,88.0
N403YX,EMBRAER S A,ERJ 170-200 LR,E175,2013.0,88.0
N404YX,EMBRAER S A,ERJ 170-200 LR,E175,2013.0,88.0
N405YX,EMBRAER S A,ERJ 170-200 LR,E175,2013.0,88.0
N406YX,EMBRAER S A,ERJ 170-200 LR,E175,2013.0,88.0
N407YX,EMBRAER S A,ERJ 170-200 LR,E175,2013.0,88.0
N420YX,EMBRAER S A,ERJ 170-200 LR,E175,2014.0,88.0
N421YX,EMBRAER S A,ERJ 170-200 LR,E175,2014.0,88.0
N422YX,EMBRAER S A,ERJ 170-200 LR,E175,2014.0,88.0
N423YX,EMBRAER S A,ERJ 170-200 LR,E175,2014.0,88.0
N424YX,EMBRAER S A,ERJ 170-200 LR,E175,2014.0,88.0
N426YX,EMBRAER S A,ERJ 170-200 LR,E175,2014.0,88.0
N427YX,EMBRAER S A,ERJ 170-200 LR,E175,2014.0,88.0
N428YX,EMBRAER S A,ERJ 170-200 LR,E175,2014.0,88.0
N429YX,EMBRAER S A,ERJ 170-200 LR,E175,2014.0,88.0
N430YX,EMBRAER S A,ERJ 170-200 LR,E175,2014.0,88.0
N432YX,EMBRAER S A,ERJ 170-200 LR,E175,,88.0
N433YX,EMBRAER S A,ERJ 170-200 LR,E175,2014.0,88.0
N434YX,EMBRAER S A,ERJ 170-200 LR,E175,2014.0,88.0
N435YX,EMBRAER S A,ERJ 170-200 LR,E175,2014.0,88.0
N436YX,EMBRAER S A,ERJ 170-200 LR,E175,2014.0,88.0
N437YX,EMBRAER S A,ERJ 170-200 LR,E175,2014.0,88.0
N438YX,EMBRAER S A,ERJ 170-200 LR,E175,2014.0,88.0
N439YX,EMBRAER S A,ERJ 170-200 LR,E175,2014.0,88.0
N440YX,EMBRAER S A,ERJ 170-200 LR,E175,2014.0,88.0
N724YX,EMBRAER S A,ERJ 170-200 LR,E175,2015.0,88.0
N729YX,EMBRAER S A,ERJ 170-200 LR,E175,2015.0,88.0
N751YX,EMBRAER S A,ERJ 170-200 LR,E175,2017.0,88.0
N752YX,EMBRAER S A,ERJ 170-200 LR,E175,2017.0,88.0
N781YX,EMBRAER S A,ERJ 170-200 LR,E175,,88.0
N85352,EMBRAER S A,ERJ 170-200 LR,E175,2017.0,88.0
N85354,EMBRAER S A,ERJ 170-200 LR,E175,2017.0,88.0
N88332,EMBRAER S A,ERJ 170-200 LR,E175,2015.0,88.0
N101HQ,EMBRAER-EMPRESA BRASILEIRA DE,ERJ 170-200 LR,E175,2007.0,88.0
N102HQ,EMBRAER-EMPRESA BRASILEIRA DE,ERJ 170-200 LR,E175,2007.0,88.0
N103HQ,EMBRAER-EMPRESA BRASILEIRA DE,ERJ 170-200 LR,E175,2007.0,88.0
N104HQ,EMBRAER-EMPRESA BRASILEIRA DE,ERJ 170-200 LR,E175,2007.0,88.0
N107HQ,EMBRAER-EMPRESA BRASILEIRA DE,ERJ 170-200 LR,E175,2007.0,88.0
N108HQ,EMBRAER-EMPRESA BRASILEIRA DE,ERJ 170-200 LR,E175,2007.0,88.0
N109HQ,EMBRAER-EMPRESA BRASILEIRA DE,ERJ 170-200 LR,E175,2007.0,88.0
N110HQ,EMBRAER-EMPRESA BRASILEIRA DE,ERJ 170-200 LR,E175,2007.0,88.0
N111HQ,EMBRAER-EMPRESA BRASILEIRA DE,ERJ 170-200 LR,E175,2007.0,88.0
N113HQ,EMBRAER-EMPRESA BRASILEIRA DE,ERJ 170-200 LR,E175,2007.0,88.0
N114HQ,EMBRAER-EMPRESA BRASILEIRA DE,ERJ 170-200 LR,E175,2007.0,88.0
N115HQ,EMBRAER-EMPRESA BRASILEIRA DE,ERJ 170-200 LR,E175,2007.0,88.0
N116HQ,EMBRAER-EMPRESA BRASILEIRA DE,ERJ 170-200 LR,E175,2007.0,88.0
N117HQ,EMBRAER-EMPRESA BRASILEIRA DE,ERJ 170-200 LR,E175,2007.0,88.0
N119HQ,EMBRAER-EMPRESA BRASILEIRA DE,ERJ 170-200 LR,E175,2007.0,88.0
N120HQ,EMBRAER-EMPRESA BRASILEIRA DE,ERJ 170-200 LR,E175,2007.0,88.0
N121HQ,EMBRAER-EMPRESA BRASILEIRA DE,ERJ 170-200 LR,E175,2007.0,88.0
N124HQ,EMBRAER-EMPRESA BRASILEIRA DE,ERJ 170-200 LR,E175,2007.0,88.0
N125HQ,EMBRAER-EMPRESA BRASILEIRA DE,ERJ 170-200 LR,E175,2007.0,88.0
N126HQ,EMBRAER-EMPRESA BRASILEIRA DE,ERJ 170-200 LR,E175,2008.0,88.0
N127HQ,EMBRAER-EMPRESA BRASILEIRA DE,ERJ 170-200 LR,E175,2008.0,88.0
N128HQ,EMBRAER-EMPRESA BRASILEIRA DE,ERJ 170-200 LR,E175,2008.0,88.0
N129HQ,EMBRAER-EMPRESA BRASILEIRA DE,ERJ 170-200 LR,E175,2008.0,88.0
N131HQ,EMBRAER-EMPRESA BRASILEIRA DE,ERJ 170-200 LR,E175,2008.0,88.0
N132HQ,EMBRAER-EMPRESA BRASILEIRA DE,ERJ 170-200 LR,E175,2008.0,88.0
N134HQ,EMBRAER-EMPRESA BRASILEIRA DE,ERJ 170-200 LR,E175,2008.0,88.0
N135HQ,EMBRAER-EMPRESA BRASILEIRA DE,ERJ 170-200 LR,E175,2008.0,88.0
N137HQ,EMBRAER-EMPRESA BRASILEIRA DE,ERJ 170-200 LR,E175,2008.0,88.0
N138HQ,EMBRAER-EMPRESA BRASILEIRA DE,ERJ 170-200 LR,E175,2008.0,88.0
N201JQ,EMBRAER-EMPRESA BRASILEIRA DE,ERJ 170-200 LR,E175,2008.0,88.0
N202JQ,EMBRAER-EMPRESA BRASILEIRA DE,ERJ 170-200 LR,E175,2008.0,88.0
N203JQ,EMBRAER-EMPRESA BRASILEIRA DE,ERJ 170-200 LR,E175,2008.0,88.0
N204JQ,EMBRAER-EMPRESA BRASILEIRA DE,ERJ 170-200 LR,E175,2008.0,88.0
N205JQ,EMBRAER-EMPRESA BRASILEIRA DE,ERJ 170-200 LR,E175,2008.0,88.0
N206JQ,EMBRAER-EMPRESA BRASILEIRA DE,ERJ 170-200 LR,E175,2008.0,88.0
N207JQ,EMBRAER-EMPRESA BRASILEIRA DE,ERJ 170-200 LR,E175,2008.0,88.0
N208JQ,EMBRAER-EMPRESA BRASILEIRA DE,ERJ 170-200 LR,E175,2008.0,88.0
N209JQ,EMBRAER-EMPRESA BRASILEIRA DE,ERJ 170-200 LR,E175,2008.0,88.0
N210JQ,EMBRAER-EMPRESA BRASILEIRA DE,ERJ 170-200 LR,E175,2008.0,88.0
N211JQ,EMBRAER-EMPRESA BRASILEIRA DE,ERJ 170-200 LR,E175,2008.0,88.0
N212JQ,EMBRAER-EMPRESA BRASILEIRA DE,ERJ 170-200 LR,E175,2008.0,88.0
N213JQ,EMBRAER-EMPRESA BRASILEIRA DE,ERJ 170-200 LR,E175,2008.0,88.0
N214JQ,EMBRAER-EMPRESA BRASILEIRA DE,ERJ 170-200 LR,E175,2008.0,88.0
N215JQ,EMBRAER-EMPRESA BRASILEIRA DE,ERJ 170-200 LR,E175,2009.0,88.0
N216JQ,EMBRAER-EMPRESA BRASILEIRA DE,ERJ 170-200 LR,E175,2009.0,88.0
N217JQ,EMBRAER-EMPRESA BRASILEIRA DE,ERJ 170-200 LR,E175,2007.0,88.0
N218JQ,EMBRAER-EMPRESA BRASILEIRA DE,ERJ 170-200 LR,E175,2007.0,88.0
N219YX,EMBRAER-EMPRESA BRASILEIRA DE,ERJ 170-200 LR,E175,2007.0,88.0
N222JQ,EMBRAER-EMPRESA BRASILEIRA DE,ERJ 170-200 LR,E175,2007.0,88.0
N223JQ,EMBRAER-EMPRESA BRASILEIRA DE,ERJ 170-200 LR,E175,2008.0,88.0
N224JQ,EMBRAER-EMPRESA BRASILEIRA DE,ERJ 170-200 LR,E175,2008.0,88.0
N229JQ,EMBRAER-EMPRESA BRASILEIRA DE,ERJ 170-200 LR,E175,2008.0,88.0
N230JQ,EMBRAER-EMPRESA BRASILEIRA DE,ERJ 170-200 LR,E175,2008.0,88.0
N231JQ,EMBRAER-EMPRESA BRASILEIRA DE,ERJ 170-200 LR,E175,2008.0,88.0
N232JQ,EMBRAER-EMPRESA BRASILEIRA DE,ERJ 170-200 LR,E175,2008.0,88.0
N233JQ,EMBRAER-EMPRESA BRASILEIRA DE,ERJ 170-200 LR,E175,2008.0,88.0
N234JQ,EMBRAER-EMPRESA BRASILEIRA DE,ERJ 170-200 LR,E175,2008.0,88.0
N236JQ,EMBRAER-EMPRESA BRASILEIRA DE,ERJ 170-200 LR,E175,2008.0,88.0
N237JQ,EMBRAER-EMPRESA BRASILEIRA DE,ERJ 170-200 LR,E175,2008.0,88.0
N238JQ,EMBRAER-EMPRESA BRASILEIRA DE,ERJ 170-200 LR,E175,2008.0,88.0
N239JQ,EMBRAER-EMPRESA BRASILEIRA DE,ERJ 170-200 LR,E175,2008.0,88.0
N240JQ,EMBRAER-EMPRESA BRASILEIRA DE,ERJ 170-200 LR,E175,2008.0,88.0
N241JQ,EMBRAER-EMPRESA BRASILEIRA DE,ERJ 170-200 LR,E175,2008.0,88.0
N242JQ,EMBRAER-EMPRESA BRASILEIRA DE,ERJ 170-200 LR,E175,2008.0,88.0
N243JQ,EMBRAER-EMPRESA BRASILEIRA DE,ERJ 170-200 LR,E175,2008.0,88.0
N244JQ,EMBRAER-EMPRESA BRASILEIRA DE,ERJ 170-200 LR,E175,2008.0,88.0
N245JQ,EMBRAER-EMPRESA BRASILEIRA DE,ERJ 170-200 LR,E175,2008.0,88.0
N246JQ,EMBRAER-EMPRESA BRASILEIRA DE,ERJ 170-200 LR,E175,2008.0,88.0
N610CZ,EMBRAER-EMPRESA BRASILEIRA DE,ERJ 170-200 LR,E175,2007.0,88.0
N766JM,EMPRESA BRASILEIRA DE AERO S A,ERJ 170-100 STD,E170,2009.0,76.0
N78361,YABORA INDUSTRIA AERONAUTICA S,ERJ 170-200 LL,E175,2020.0,88.0
N82366,YABORA INDUSTRIA AERONAUTICA S,ERJ 170-200 LL,E175,2020.0,88.0
N86371,YABORA INDUSTRIA AERONAUTICA S,ERJ 170-200 LL,E175,2020.0,88.0
N86375,YABORA INDUSTRIA AERONAUTICA S,ERJ 170-200 LL,E175,2020.0,88.0
N290NN,YABORA INDUSTRIA AERONAUTICA S,ERJ 170-200 LR,E175,2020.0,88.0
N291NN,YABORA INDUSTRIA AERONAUTICA S,ERJ 170-200 LR,E175,2020.0,88.0
N292NN,YABORA INDUSTRIA AERONAUTICA S,ERJ 170-200 LR,E175,2020.0,88.0
N293NN,YABORA INDUSTRIA AERONAUTICA S,ERJ 170-200 LR,E175,,88.0
N298FR,YABORA INDUSTRIA AERONAUTICA S,ERJ 170-200 LR,E175,2020.0,88.0
N299JJ,YABORA INDUSTRIA AERONAUTICA S,ERJ 170-200 LR,E175,2020.0,88.0
N300LK,YABORA INDUSTRIA AERONAUTICA S,ERJ 170-200 LR,E175,2020.0,88.0
N305SY,YABORA INDUSTRIA AERONAUTICA S,ERJ 170-200 LR,E175,2020.0,88.0
N308LD,YABORA INDUSTRIA AERONAUTICA S,ERJ 170-200 LR,E175,2021.0,88.0
N308SY,YABORA INDUSTRIA AERONAUTICA S,ERJ 170-200 LR,E175,2020.0,88.0
N310JZ,YABORA INDUSTRIA AERONAUTICA S,ERJ 170-200 LR,E175,2021.0,88.0
N312BT,YABORA INDUSTRIA AERONAUTICA S,ERJ 170-200 LR,E175,2021.0,88.0
N603AT,BOEING,717-200,717-200,2001.0,155.0
N607AT,BOEING,717-200,717-200,2000.0,155.0
N608AT,BOEING,717-200,717-200,2000.0,155.0
N717JL,BOEING,717-200,717-200,2002.0,155.0
N891AT,BOEING,717-200,717-200,2004.0,155.0
N892AT,BOEING,717-200,717-200,2004.0,155.0
N893AT,BOEING,717-200,717-200,2004.0,155.0
N894AT,BOEING,717-200,717-200,2004.0,155.0
N895AT,BOEING,717-200,717-200,2004.0,155.0
N896AT,BOEING,717-200,717-200,2005.0,155.0
N899AT,BOEING,717-200,717-200,2005.0,155.0
N906AT,BOEING,717-200,717-200,2001.0,155.0
N915AT,BOEING,717-200,717-200,2001.0,155.0
N919AT,BOEING,717-200,717-200,2001.0,155.0
N921AT,BOEING,717-200,717-200,2000.0,155.0
N922AT,BOEING,717-200,717-200,2005.0,155.0
N923AT,BOEING,717-200,717-200,2005.0,155.0
N924AT,BOEING,717-200,717-200,2000.0,155.0
N926AT,BOEING,717-200,717-200,2000.0,155.0
N928AT,BOEING,717-200,717-200,2000.0,155.0
N929AT,BOEING,717-200,717-200,2000.0,155.0
N930AT,BOEING,717-200,717-200,2000.0,155.0
N932AT,BOEING,717-200,717-200,2000.0,155.0
N933AT,BOEING,717-200,717-200,2000.0,155.0
N934AT,BOEING,717-200,717-200,2000.0,155.0
N935AT,BOEING,717-200,717-200,2000.0,155.0
N936AT,BOEING,717-200,717-200,1999.0,155.0
N937AT,BOEING,717-200,717-200,2001.0,155.0
N938AT,BOEING,717-200,717-200,2006.0,155.0
N939AT,BOEING,717-200,717-200,2006.0,155.0
N940AT,BOEING,717-200,717-200,1999.0,155.0
N942AT,BOEING,717-200,717-200,1999.0,155.0
N943AT,BOEING,717-200,717-200,1999.0,155.0
N944AT,BOEING,717-200,717-200,1999.0,155.0
N945AT,BOEING,717-200,717-200,1999.0,155.0
N946AT,BOEING,717-200,717-200,1999.0,155.0
N947AT,BOEING,717-200,717-200,1999.0,155.0
N948AT,BOEING,717-200,717-200,1999.0,155.0
N950AT,BOEING,717-200,717-200,2000.0,155.0
N951AT,BOEING,717-200,717-200,2000.0,155.0
N952AT,BOEING,717-200,717-200,2000.0,155.0
N953AT,BOEING,717-200,717-200,2000.0,155.0
N954AT,BOEING,717-200,717-200,2000.0,155.0
N957AT,BOEING,717-200,717-200,2000.0,155.0
N959AT,BOEING,717-200,717-200,2001.0,155.0
N960AT,BOEING,717-200,717-200,2001.0,155.0
N961AT,BOEING,717-200,717-200,2001.0,155.0
N963AT,BOEING,717-200,717-200,2001.0,155.0
N964AT,BOEING,717-200,717-200,2001.0,155.0
N965AT,BOEING,717-200,717-200,2001.0,155.0
N966AT,BOEING,717-200,717-200,2001.0,155.0
N967AT,BOEING,717-200,717-200,2001.0,155.0
N970AT,BOEING,717-200,717-200,2001.0,155.0
N971AT,BOEING,717-200,717-200,2001.0,155.0
N974AT,BOEING,717-200,717-200,2002.0,155.0
N977AT,BOEING,717-200,717-200,2002.0,155.0
N978AT,BOEING,717-200,717-200,2002.0,155.0
N979AT,BOEING,717-200,717-200,2002.0,155.0
N980AT,BOEING,717-200,717-200,2002.0,155.0
N981AT,BOEING,717-200,717-200,2002.0,155.0
N982AT,BOEING,717-200,717-200,2002.0,155.0
N983AT,BOEING,717-200,717-200,,155.0
N985AT,BOEING,717-200,717-200,2001.0,155.0
N986AT,BOEING,717-200,717-200,2001.0,155.0
N988AT,BOEING,717-200,717-200,2001.0,155.0
N989AT,BOEING,717-200,717-200,2001.0,155.0
N990AT,BOEING,717-200,717-200,2001.0,155.0
N991AT,BOEING,717-200,717-200,,155.0
N992AT,BOEING,717-200,717-200,2002.0,155.0
N993AT,BOEING,717-200,717-200,2002.0,155.0
N994AT,BOEING,717-200,717-200,2002.0,155.0
N995AT,BOEING,717-200,717-200,2002.0,155.0
N996AT,BOEING,717-200,717-200,2002.0,155.0
N997AT,BOEING,717-200,717-200,2002.0,155.0
N998AT,BOEING,717-200,717-200,2002.0,155.0
N7888A,BOEING,737-700,737-700,2007.0,149.0
N200NV,BOEING,737-800,737-800,2016.0,189.0
N301NW,BOEING,737-800,737-800,2016.0,189.0
N301PA,BOEING,737-800,737-800,2016.0,189.0
N305NX,BOEING,737-800,737-800,2016.0,189.0
N306NY,BOEING,737-800,737-800,2016.0,189.0
N306PB,BOEING,737-800,737-800,2017.0,189.0
N309PC,BOEING,737-800,737-800,2017.0,189.0
N314PD,BOEING,737-800,737-800,2017.0,189.0
N315PE,BOEING,737-800,737-800,2017.0,189.0
N316PF,BOEING,737-800,737-800,2017.0,189.0
N317PG,BOEING,737-800,737-800,2017.0,189.0
N335PH,BOEING,737-800,737-800,2017.0,189.0
N337PJ,BOEING,737-800,737-800,2017.0,189.0
N338PK,BOEING,737-800,737-800,2017.0,189.0
N339PL,BOEING,737-800,737-800,2017.0,189.0
N342PM,BOEING,737-800,737-800,2017.0,189.0
N343PN,BOEING,737-800,737-800,2017.0,189.0
N344PP,BOEING,737-800,737-800,2017.0,189.0
N346PR,BOEING,737-800,737-800,2017.0,189.0
N352PS,BOEING,737-800,737-800,2017.0,189.0
N354PT,BOEING,737-800,737-800,2017.0,189.0
N355PU,BOEING,737-800,737-800,2017.0,189.0
N357PV,BOEING,737-800,737-800,2017.0,189.0
N358PW,BOEING,737-800,737-800,2017.0,189.0
N359PX,BOEING,737-800,737-800,2017.0,189.0
N77537,BOEING,737-800,737-800,2016.0,189.0
N77538,BOEING,737-800,737-800,2016.0,189.0
N77539,BOEING,737-800,737-800,2017.0,189.0
N77542,BOEING,737-800,737-800,2017.0,189.0
N78540,BOEING,737-800,737-800,2017.0,189.0
N79541,BOEING,737-800,737-800,2017.0,189.0
N8501V,BOEING,737-800,737-800,2016.0,189.0
N8502Z,BOEING,737-800,737-800,2016.0,189.0
N8503A,BOEING,737-800,737-800,2016.0,189.0
N8504G,BOEING,737-800,737-800,2016.0,189.0
N8507C,BOEING,737-800,737-800,2016.0,189.0
N8508W,BOEING,737-800,737-800,2016.0,189.0
N8509U,BOEING,737-800,737-800,2016.0,189.0
N8510E,BOEING,737-800,737-800,2016.0,189.0
N8511K,BOEING,737-800,737-800,2016.0,189.0
N8512U,BOEING,737-800,737-800,2016.0,189.0
N8513F,BOEING,737-800,737-800,2016.0,189.0
N8514F,BOEING,737-800,737-800,2016.0,189.0
N8515X,BOEING,737-800,737-800,2016.0,189.0
N8517F,BOEING,737-800,737-800,2016.0,189.0
N8518R,BOEING,737-800,737-800,2016.0,189.0
N8519R,BOEING,737-800,737-800,2017.0,189.0
N8520Q,BOEING,737-800,737-800,2017.0,189.0
N8522P,BOEING,737-800,737-800,2017.0,189.0
N8523W,BOEING,737-800,737-800,2017.0,189.0
N8524Z,BOEING,737-800,737-800,2017.0,189.0
N8525S,BOEING,737-800,737-800,2017.0,189.0
N8526W,BOEING,737-800,737-800,2017.0,189.0
N8527Q,BOEING,737-800,737-800,2017.0,189.0
N8528Q,BOEING,737-800,737-800,2017.0,189.0
N8529Z,BOEING,737-800,737-800,2017.0,189.0
N8530W,BOEING,737-800,737-800,2017.0,189.0
N8531Q,BOEING,737-800,737-800,2017.0,189.0
N8532S,BOEING,737-800,737-800,2017.0,189.0
N8533S,BOEING,737-800,737-800,2017.0,189.0
N8534Z,BOEING,737-800,737-800,2017.0,189.0
N8535S,BOEING,737-800,737-800,2017.0,189.0
N8536Z,BOEING,737-800,737-800,2017.0,189.0
N8537Z,BOEING,737-800,737-800,2017.0,189.0
N8538V,BOEING,737-800,737-800,2017.0,189.0
N8539V,BOEING,737-800,737-800,2017.0,189.0
