TAIL_NUM,MFR,MODEL,MODEL_STD,YEAR MFR
N512AS,BOEING,737-890,737-800,2008
N513AS,BOEING,737-890,737-800,2008
N514AS,BOEING,737-890,737-800,2008
N517AS,BOEING,737-890,737-800,2008
N518AS,BOEING,737-890,737-800,2009
N519AS,BOEING,737-890,737-800,2009
N520AS,BOEING,737-890,737-800,2009
N523AS,BOEING,737-890,737-800,2009
N524AS,BOEING,737-890,737-800,2009
N525AS,BOEING,737-890,737-800,2009
N526AS,BOEING,737-890,737-800,2009
N527AS,BOEING,737-890,737-800,nan
N528AS,BOEING,737-890,737-800,2009
N529AS,BOEING,737-890,737-800,2010
N530AS,BOEING,737-890,737-800,2010
N531AS,BOEING,737-890,737-800,2010
N532AS,BOEING,737-890,737-800,2010
N535AS,BOEING,737-890,737-800,2011
N537AS,BOEING,737-890,737-800,2012
N538AS,BOEING,737-890,737-800,2012
N546AS,BOEING,737-890,737-800,2005
N548AS,BOEING,737-890,737-800,2005
N551AS,BOEING,737-890,737-800,2006
N552AS,BOEING,737-890,737-800,2006
N553AS,BOEING,737-890,737-800,2006
N556AS,BOEING,737-890,737-800,2006
N557AS,BOEING,737-890,737-800,2006
N558AS,BOEING,737-890,737-800,2006
N560AS,BOEING,737-890,737-800,2006
N565AS,BOEING,737-890,737-800,2006
N566AS,BOEING,737-890,737-800,2007
N568AS,BOEING,737-890,737-800,2007
N569AS,BOEING,737-890,737-800,2007
N570AS,BOEING,737-890,737-800,2007
N577AS,BOEING,737-890,737-800,2007
N585AS,BOEING,737-890,737-800,2007
N586AS,BOEING,737-890,737-800,2007
N587AS,BOEING,737-890,737-800,2007
N588AS,BOEING,737-890,737-800,2007
N589AS,BOEING,737-890,737-800,2007
N592AS,BOEING,737-890,737-800,2008
N593AS,BOEING,737-890,737-800,2008
N594AS,BOEING,737-890,737-800,2008
N596AS,BOEING,737-890,737-800,2008
N597AS,BOEING,737-890,737-800,2008
N377DE,BOEING,737-8EH,737-800,2014
N774DE,BOEING,737-8EH,737-800,2012
N775DE,BOEING,737-8EH,737-800,2013
N776DE,BOEING,737-8EH,737-800,2013
N549AS,BOEING,737-8FH,737-800,2005
N500WR,BOEING,737-8H4,737-800,2014
N8301J,BOEING,737-8H4,737-800,2012
N8302F,BOEING,737-8H4,737-800,2012
N8303R,BOEING,737-8H4,737-800,2012
N8305E,BOEING,737-8H4,737-800,2012
N8306H,BOEING,737-8H4,737-800,2012
N8307K,BOEING,737-8H4,737-800,2012
N8308K,BOEING,737-8H4,737-800,2012
N8309C,BOEING,737-8H4,737-800,2012
N8310C,BOEING,737-8H4,737-800,2012
N8311Q,BOEING,737-8H4,737-800,2012
N8312C,BOEING,737-8H4,737-800,2012
N8313F,BOEING,737-8H4,737-800,2012
N8314L,BOEING,737-8H4,737-800,2012
N8315C,BOEING,737-8H4,737-800,2012
N8316H,BOEING,737-8H4,737-800,2012
N8317M,BOEING,737-8H4,737-800,2012
N8318F,BOEING,737-8H4,737-800,2012
N8319F,BOEING,737-8H4,737-800,2012
N8320J,BOEING,737-8H4,737-800,2012
N8321D,BOEING,737-8H4,737-800,2012
N8322X,BOEING,737-8H4,737-800,2012
N8323C,BOEING,737-8H4,737-800,2012
N8324A,BOEING,737-8H4,737-800,2012
N8325D,BOEING,737-8H4,737-800,2012
N8326F,BOEING,737-8H4,737-800,2012
N8327A,BOEING,737-8H4,737-800,2012
N8328A,BOEING,737-8H4,737-800,2012
N8329B,BOEING,737-8H4,737-800,2012
N8600F,BOEING,737-8H4,737-800,2012
N8602F,BOEING,737-8H4,737-800,2012
N8603F,BOEING,737-8H4,737-800,2012
N8605E,BOEING,737-8H4,737-800,2012
N8606C,BOEING,737-8H4,737-800,nan
N8607M,BOEING,737-8H4,737-800,2013
N8608N,BOEING,737-8H4,737-800,2013
N8609A,BOEING,737-8H4,737-800,2013
N8610A,BOEING,737-8H4,737-800,2013
N8611F,BOEING,737-8H4,737-800,2013
N8612K,BOEING,737-8H4,737-800,2013
N8613K,BOEING,737-8H4,737-800,2013
N8614M,BOEING,737-8H4,737-800,2013
N8615E,BOEING,737-8H4,737-800,2013
N8616C,BOEING,737-8H4,737-800,2013
N8617E,BOEING,737-8H4,737-800,2013
N8618N,BOEING,737-8H4,737-800,2013
N8619F,BOEING,737-8H4,737-800,2013
N8620H,BOEING,737-8H4,737-800,2013
N8621A,BOEING,737-8H4,737-800,2013
N8623F,BOEING,737-8H4,737-800,2013
N8624J,BOEING,737-8H4,737-800,2014
N8625A,BOEING,737-8H4,737-800,2014
N8626B,BOEING,737-8H4,737-800,2014
N8627B,BOEING,737-8H4,737-800,2014
N8628A,BOEING,737-8H4,737-800,2014
N8629A,BOEING,737-8H4,737-800,2014
N8630B,BOEING,737-8H4,737-800,2014
N8631A,BOEING,737-8H4,737-800,2014
N8632A,BOEING,737-8H4,737-800,2014
N8633A,BOEING,737-8H4,737-800,2014
N8634A,BOEING,737-8H4,737-800,2014
N8635F,BOEING,737-8H4,737-800,2014
N8637A,BOEING,737-8H4,737-800,2014
N8638A,BOEING,737-8H4,737-800,2014
N8639B,BOEING,737-8H4,737-800,2014
N8640D,BOEING,737-8H4,737-800,2014
N8641B,BOEING,737-8H4,737-800,2014
N8642E,BOEING,737-8H4,737-800,2014
N8643A,BOEING,737-8H4,737-800,2014
N8644C,BOEING,737-8H4,737-800,2014
N8645A,BOEING,737-8H4,737-800,2014
N8646B,BOEING,737-8H4,737-800,2014
N8647A,BOEING,737-8H4,737-800,2014
N8648A,BOEING,737-8H4,737-800,2014
N8649A,BOEING,737-8H4,737-800,2014
N8650F,BOEING,737-8H4,737-800,2014
N8651A,BOEING,737-8H4,737-800,2014
N8652B,BOEING,737-8H4,737-800,2014
N8653A,BOEING,737-8H4,737-800,2014
N8654B,BOEING,737-8H4,737-800,2014
N8655D,BOEING,737-8H4,737-800,2014
N8656B,BOEING,737-8H4,737-800,2014
N8657B,BOEING,737-8H4,737-800,2015
N8658A,BOEING,737-8H4,737-800,2015
N8659D,BOEING,737-8H4,737-800,2015
N8660A,BOEING,737-8H4,737-800,2015
N8661A,BOEING,737-8H4,737-800,2015
N8662F,BOEING,737-8H4,737-800,2015
N8663A,BOEING,737-8H4,737-800,2015
N8664J,BOEING,737-8H4,737-800,2015
N8665D,BOEING,737-8H4,737-800,2015
N8667D,BOEING,737-8H4,737-800,2015
N8668A,BOEING,737-8H4,737-800,2015
N8669B,BOEING,737-8H4,737-800,2015
N8670A,BOEING,737-8H4,737-800,2015
N8671D,BOEING,737-8H4,737-800,2015
N8672F,BOEING,737-8H4,737-800,2015
N8673F,BOEING,737-8H4,737-800,2015
N8674B,BOEING,737-8H4,737-800,2015
N8675A,BOEING,737-8H4,737-800,2015
N8676A,BOEING,737-8H4,737-800,2015
N8677A,BOEING,737-8H4,737-800,2016
N8678E,BOEING,737-8H4,737-800,2016
N8679A,BOEING,737-8H4,737-800,2016
N8680C,BOEING,737-8H4,737-800,2016
N8681M,BOEING,737-8H4,737-800,2016
N8682B,BOEING,737-8H4,737-800,2016
N8683D,BOEING,737-8H4,737-800,2016
N8684F,BOEING,737-8H4,737-800,2016
N8685B,BOEING,737-8H4,737-800,2016
N8686A,BOEING,737-8H4,737-800,2016
N8687A,BOEING,737-8H4,737-800,2016
N8688J,BOEING,737-8H4,737-800,2016
N8689C,BOEING,737-8H4,737-800,2016
N8690A,BOEING,737-8H4,737-800,2016
N8691A,BOEING,737-8H4,737-800,2016
N8692F,BOEING,737-8H4,737-800,2016
N8693A,BOEING,737-8H4,737-800,2016
N8694E,BOEING,737-8H4,737-800,2016
N8695D,BOEING,737-8H4,737-800,2016
N8696E,BOEING,737-8H4,737-800,2016
N8697C,BOEING,737-8H4,737-800,2016
N8698B,BOEING,737-8H4,737-800,2016
N8699A,BOEING,737-8H4,737-800,2016
N30401,BOEING,737-924,737-900,2001
N31412,BOEING,737-924,737-900,2002
N32404,BOEING,737-924,737-900,2001
N35407,BOEING,737-924,737-900,2001
N37408,BOEING,737-924,737-900,2001
N37409,BOEING,737-924,737-900,2001
N38403,BOEING,737-924,737-900,2001
N71411,BOEING,737-924,737-900,2002
N72405,BOEING,737-924,737-900,2001
N73406,BOEING,737-924,737-900,2001
N75410,BOEING,737-924,737-900,2001
N79402,BOEING,737-924,737-900,2001
N27421,BOEING,737-924ER,737-900ER,2008
N27477,BOEING,737-924ER,737-900ER,2013
N28457,BOEING,737-924ER,737-900ER,2012
N28478,BOEING,737-924ER,737-900ER,2013
N34455,BOEING,737-924ER,737-900ER,2012
N34460,BOEING,737-924ER,737-900ER,2012
N36444,BOEING,737-924ER,737-900ER,2010
N36447,BOEING,737-924ER,737-900ER,2012
N36469,BOEING,737-924ER,737-900ER,2013
N36472,BOEING,737-924ER,737-900ER,2013
N36476,BOEING,737-924ER,737-900ER,2013
N37413,BOEING,737-924ER,737-900ER,2008
N37419,BOEING,737-924ER,737-900ER,2008
N37420,BOEING,737-924ER,737-900ER,2008
N37422,BOEING,737-924ER,737-900ER,2008
N37427,BOEING,737-924ER,737-900ER,2008
N37434,BOEING,737-924ER,737-900ER,2009
N37437,BOEING,737-924ER,737-900ER,2009
N37456,BOEING,737-924ER,737-900ER,2012
N37462,BOEING,737-924ER,737-900ER,2012
N37464,BOEING,737-924ER,737-900ER,2012
N37465,BOEING,737-924ER,737-900ER,2013
N37466,BOEING,737-924ER,737-900ER,2013
N37468,BOEING,737-924ER,737-900ER,2013
N37470,BOEING,737-924ER,737-900ER,2013
N37471,BOEING,737-924ER,737-900ER,2013
N37474,BOEING,737-924ER,737-900ER,2013
N38417,BOEING,737-924ER,737-900ER,2008
N38424,BOEING,737-924ER,737-900ER,2008
N38443,BOEING,737-924ER,737-900ER,2010
N38446,BOEING,737-924ER,737-900ER,2012
N38451,BOEING,737-924ER,737-900ER,2012
N38454,BOEING,737-924ER,737-900ER,2012
N38458,BOEING,737-924ER,737-900ER,2012
N38459,BOEING,737-924ER,737-900ER,2012
N38467,BOEING,737-924ER,737-900ER,2013
N38473,BOEING,737-924ER,737-900ER,2013
N39415,BOEING,737-924ER,737-900ER,2008
N39416,BOEING,737-924ER,737-900ER,2008
N39418,BOEING,737-924ER,737-900ER,2008
N39423,BOEING,737-924ER,737-900ER,2008
N39450,BOEING,737-924ER,737-900ER,2012
N39461,BOEING,737-924ER,737-900ER,2012
N39463,BOEING,737-924ER,737-900ER,2012
N39475,BOEING,737-924ER,737-900ER,2013
N45440,BOEING,737-924ER,737-900ER,2009
N47414,BOEING,737-924ER,737-900ER,2008
N53441,BOEING,737-924ER,737-900ER,nan
N53442,BOEING,737-924ER,737-900ER,2009
N57439,BOEING,737-924ER,737-900ER,2009
N61881,BOEING,737-924ER,737-900ER,2015
N61882,BOEING,737-924ER,737-900ER,2015
N61886,BOEING,737-924ER,737-900ER,2015
N61887,BOEING,737-924ER,737-900ER,2015
N62849,BOEING,737-924ER,737-900ER,2015
N62883,BOEING,737-924ER,737-900ER,2015
N62884,BOEING,737-924ER,737-900ER,2015
N62889,BOEING,737-924ER,737-900ER,2015
N62892,BOEING,737-924ER,737-900ER,2015
N62894,BOEING,737-924ER,737-900ER,2016
N63820,BOEING,737-924ER,737-900ER,2014
N63890,BOEING,737-924ER,737-900ER,2015
N64809,BOEING,737-924ER,737-900ER,2013
N64844,BOEING,737-924ER,737-900ER,2015
N65832,BOEING,737-924ER,737-900ER,2014
N66803,BOEING,737-924ER,737-900ER,2013
N66808,BOEING,737-924ER,737-900ER,2013
N66814,BOEING,737-924ER,737-900ER,2014
N66825,BOEING,737-924ER,737-900ER,2014
N66828,BOEING,737-924ER,737-900ER,2014
N66831,BOEING,737-924ER,737-900ER,2014
N66837,BOEING,737-924ER,737-900ER,2014
N66841,BOEING,737-924ER,737-900ER,2015
N66848,BOEING,737-924ER,737-900ER,2015
N66893,BOEING,737-924ER,737-900ER,2016
N67812,BOEING,737-924ER,737-900ER,2014
N67815,BOEING,737-924ER,737-900ER,2014
N67827,BOEING,737-924ER,737-900ER,2014
N67845,BOEING,737-924ER,737-900ER,2015
N67846,BOEING,737-924ER,737-900ER,2015
N68452,BOEING,737-924ER,737-900ER,2012
N68453,BOEING,737-924ER,737-900ER,2012
N68801,BOEING,737-924ER,737-900ER,2013
N68802,BOEING,737-924ER,737-900ER,2013
N68805,BOEING,737-924ER,737-900ER,2013
N68807,BOEING,737-924ER,737-900ER,2013
N68811,BOEING,737-924ER,737-900ER,2014
N68817,BOEING,737-924ER,737-900ER,2014
N68821,BOEING,737-924ER,737-900ER,2014
N68822,BOEING,737-924ER,737-900ER,2014
N68823,BOEING,737-924ER,737-900ER,2014
N68834,BOEING,737-924ER,737-900ER,2014
N68836,BOEING,737-924ER,737-900ER,2014
N68842,BOEING,737-924ER,737-900ER,2015
N68843,BOEING,737-924ER,737-900ER,2015
N68880,BOEING,737-924ER,737-900ER,2015
N68891,BOEING,737-924ER,737-900ER,2015
N69804,BOEING,737-924ER,737-900ER,2013
N69806,BOEING,737-924ER,737-900ER,2013
N69810,BOEING,737-924ER,737-900ER,2013
N69813,BOEING,737-924ER,737-900ER,2014
N69816,BOEING,737-924ER,737-900ER,2014
N69818,BOEING,737-924ER,737-900ER,2014
N69819,BOEING,737-924ER,737-900ER,2014
N69824,BOEING,737-924ER,737-900ER,2014
N69826,BOEING,737-924ER,737-900ER,2014
N69829,BOEING,737-924ER,737-900ER,2014
N69830,BOEING,737-924ER,737-900ER,2014
N69833,BOEING,737-924ER,737-900ER,2014
N69835,BOEING,737-924ER,737-900ER,2014
N69838,BOEING,737-924ER,737-900ER,2014
N69839,BOEING,737-924ER,737-900ER,2014
N69840,BOEING,737-924ER,737-900ER,2015
N69847,BOEING,737-924ER,737-900ER,2015
N69885,BOEING,737-924ER,737-900ER,2015
N69888,BOEING,737-924ER,737-900ER,2015
N73445,BOEING,737-924ER,737-900ER,2011
N75425,BOEING,737-924ER,737-900ER,2008
N75426,BOEING,737-924ER,737-900ER,2008
N75428,BOEING,737-924ER,737-900ER,2008
N75429,BOEING,737-924ER,737-900ER,2008
N75432,BOEING,737-924ER,737-900ER,2009
N75433,BOEING,737-924ER,737-900ER,2009
N75435,BOEING,737-924ER,737-900ER,2009
N75436,BOEING,737-924ER,737-900ER,2009
N77430,BOEING,737-924ER,737-900ER,2009
N77431,BOEING,737-924ER,737-900ER,2009
N78438,BOEING,737-924ER,737-900ER,2009
N78448,BOEING,737-924ER,737-900ER,2012
N81449,BOEING,737-924ER,737-900ER,2012
N801DZ,BOEING,737-932ER,737-900ER,2013
N802DN,BOEING,737-932ER,737-900ER,2013
N803DN,BOEING,737-932ER,737-900ER,2013
N804DN,BOEING,737-932ER,737-900ER,2013
N805DN,BOEING,737-932ER,737-900ER,2013
N806DN,BOEING,737-932ER,737-900ER,2013
N807DN,BOEING,737-932ER,737-900ER,2013
N808DN,BOEING,737-932ER,737-900ER,2013
N809DN,BOEING,737-932ER,737-900ER,2013
N810DN,BOEING,737-932ER,737-900ER,2013
N811DZ,BOEING,737-932ER,737-900ER,2013
N812DN,BOEING,737-932ER,737-900ER,2013
N813DN,BOEING,737-932ER,737-900ER,2014
N814DN,BOEING,737-932ER,737-900ER,2014
N815DN,BOEING,737-932ER,737-900ER,2014
N816DN,BOEING,737-932ER,737-900ER,2014
N817DN,BOEING,737-932ER,737-900ER,2014
N818DA,BOEING,737-932ER,737-900ER,2014
N819DN,BOEING,737-932ER,737-900ER,2014
N820DN,BOEING,737-932ER,737-900ER,2014
N821DN,BOEING,737-932ER,737-900ER,2014
N822DN,BOEING,737-932ER,737-900ER,2014
N823DN,BOEING,737-932ER,737-900ER,2014
N824DN,BOEING,737-932ER,737-900ER,2014
N825DN,BOEING,737-932ER,737-900ER,2014
N826DN,BOEING,737-932ER,737-900ER,2014
N827DN,BOEING,737-932ER,737-900ER,2014
N828DN,BOEING,737-932ER,737-900ER,2014
N829DN,BOEING,737-932ER,737-900ER,2014
N830DN,BOEING,737-932ER,737-900ER,2014
N831DN,BOEING,737-932ER,737-900ER,2014
N832DN,BOEING,737-932ER,737-900ER,2015
N833DN,BOEING,737-932ER,737-900ER,2015
N834DN,BOEING,737-932ER,737-900ER,2015
N835DN,BOEING,737-932ER,737-900ER,2015
N836DN,BOEING,737-932ER,737-900ER,2015
N837DN,BOEING,737-932ER,737-900ER,2015
N838DN,BOEING,737-932ER,737-900ER,2015
N839DN,BOEING,737-932ER,737-900ER,2015
N840DN,BOEING,737-932ER,737-900ER,2015
N841DN,BOEING,737-932ER,737-900ER,2015
N842DN,BOEING,737-932ER,737-900ER,2015
N843DN,BOEING,737-932ER,737-900ER,2015
N844DN,BOEING,737-932ER,737-900ER,2015
N845DN,BOEING,737-932ER,737-900ER,2015
N846DN,BOEING,737-932ER,737-900ER,2015
N847DN,BOEING,737-932ER,737-900ER,2015
N848DN,BOEING,737-932ER,737-900ER,2015
N849DN,BOEING,737-932ER,737-900ER,2015
N850DN,BOEING,737-932ER,737-900ER,nan
N851DN,BOEING,737-932ER,737-900ER,2016
N852DN,BOEING,737-932ER,737-900ER,2016
N853DN,BOEING,737-932ER,737-900ER,2016
N854DN,BOEING,737-932ER,737-900ER,2016
N855DN,BOEING,737-932ER,737-900ER,2016
N856DN,BOEING,737-932ER,737-900ER,2016
N857DZ,BOEING,737-932ER,737-900ER,2016
N858DZ,BOEING,737-932ER,737-900ER,2016
N859DN,BOEING,737-932ER,737-900ER,2016
N860DN,BOEING,737-932ER,737-900ER,2016
N861DN,BOEING,737-932ER,737-900ER,2016
N862DN,BOEING,737-932ER,737-900ER,2016
N863DN,BOEING,737-932ER,737-900ER,2016
N864DN,BOEING,737-932ER,737-900ER,2016
N865DN,BOEING,737-932ER,737-900ER,2016
N224AK,BOEING,737-990ER,737-900ER,2016
N236AK,BOEING,737-990ER,737-900ER,2016
N237AK,BOEING,737-990ER,737-900ER,2016
N238AK,BOEING,737-990ER,737-900ER,2016
N247AK,BOEING,737-990ER,737-900ER,2016
N248AK,BOEING,737-990ER,737-900ER,2016
N251AK,BOEING,737-990ER,737-900ER,nan
N253AK,BOEING,737-990ER,737-900ER,2016
N260AK,BOEING,737-990ER,737-900ER,2016
N263AK,BOEING,737-990ER,737-900ER,2016
N264AK,BOEING,737-990ER,737-900ER,2016
N402AS,BOEING,737-990ER,737-900ER,2012
N403AS,BOEING,737-990ER,737-900ER,2012
N407AS,BOEING,737-990ER,737-900ER,2012
N408AS,BOEING,737-990ER,737-900ER,2012
N409AS,BOEING,737-990ER,737-900ER,2013
N413AS,BOEING,737-990ER,737-900ER,2013
N419AS,BOEING,737-990ER,737-900ER,2013
N423AS,BOEING,737-990ER,737-900ER,2013
N428AS,BOEING,737-990ER,737-900ER,2016
N431AS,BOEING,737-990ER,737-900ER,2013
N433AS,BOEING,737-990ER,737-900ER,2013
N434AS,BOEING,737-990ER,737-900ER,2016
N435AS,BOEING,737-990ER,737-900ER,2013
N440AS,BOEING,737-990ER,737-900ER,2013
N442AS,BOEING,737-990ER,737-900ER,2013
N448AS,BOEING,737-990ER,737-900ER,2016
N457AS,BOEING,737-990ER,737-900ER,2014
N459AS,BOEING,737-990ER,737-900ER,2014
N461AS,BOEING,737-990ER,737-900ER,2014
N462AS,BOEING,737-990ER,737-900ER,2014
N464AS,BOEING,737-990ER,737-900ER,2014
N467AS,BOEING,737-990ER,737-900ER,2014
N468AS,BOEING,737-990ER,737-900ER,2014
N469AS,BOEING,737-990ER,737-900ER,2014
N471AS,BOEING,737-990ER,737-900ER,2014
N472AS,BOEING,737-990ER,737-900ER,2015
N474AS,BOEING,737-990ER,737-900ER,2015
N477AS,BOEING,737-990ER,737-900ER,2015
N478AS,BOEING,737-990ER,737-900ER,2015
N479AS,BOEING,737-990ER,737-900ER,2015
N481AS,BOEING,737-990ER,737-900ER,2015
N483AS,BOEING,737-990ER,737-900ER,2015
N486AS,BOEING,737-990ER,737-900ER,2015
N487AS,BOEING,737-990ER,737-900ER,2015
N491AS,BOEING,737-990ER,737-900ER,2015
N492AS,BOEING,737-990ER,737-900ER,2015
N493AS,BOEING,737-990ER,737-900ER,2016
N494AS,BOEING,737-990ER,737-900ER,2016
N495AS,BOEING,737-990ER,737-900ER,2016
N931DQ,BOEING,737-9GPER,737-900ER,2011
N932DZ,BOEING,737-9GPER,737-900ER,nan
N933DZ,BOEING,737-9GPER,737-900ER,nan
N934DZ,BOEING,737-9GPER,737-900ER,nan
N935DZ,BOEING,737-9GPER,737-900ER,2012
N936DZ,BOEING,737-9GPER,737-900ER,nan
N937DZ,BOEING,737-9GPER,737-900ER,nan
N938DZ,BOEING,737-9GPER,737-900ER,nan
N939DZ,BOEING,737-9GPER,737-900ER,nan
N940DU,BOEING,737-9GPER,737-900ER,nan
N941DZ,BOEING,737-9GPER,737-900ER,nan
N942DZ,BOEING,737-9GPER,737-900ER,nan
N943DZ,BOEING,737-9GPER,737-900ER,nan
N944DZ,BOEING,737-9GPER,737-900ER,nan
N945DZ,BOEING,737-9GPER,737-900ER,2013
N946DZ,BOEING,737-9GPER,737-900ER,nan
N947DZ,BOEING,737-9GPER,737-900ER,nan
N948DZ,BOEING,737-9GPER,737-900ER,2013
N949DZ,BOEING,737-9GPER,737-900ER,nan
N950DZ,BOEING,737-9GPER,737-900ER,2013
N951DX,BOEING,737-9GPER,737-900ER,nan
N952DZ,BOEING,737-9GPER,737-900ER,nan
N953DZ,BOEING,737-9GPER,737-900ER,2013
N954DZ,BOEING,737-9GPER,737-900ER,2013
N955DZ,BOEING,737-9GPER,737-900ER,nan
N956DZ,BOEING,737-9GPER,737-900ER,nan
N957DZ,BOEING,737-9GPER,737-900ER,nan
N958DZ,BOEING,737-9GPER,737-900ER,2014
N959DZ,BOEING,737-9GPER,737-900ER,2014
N960DZ,BOEING,737-9GPER,737-900ER,nan
N961DZ,BOEING,737-9GPER,737-900ER,2014
N962DZ,BOEING,737-9GPER,737-900ER,nan
N705TW,BOEING,757-231,757-200,1997
N711ZX,BOEING,757-231,757-200,1997
N717TW,BOEING,757-231,757-200,1999
N718TW,BOEING,757-231,757-200,1999
N721TW,BOEING,757-231,757-200,1999
N722TW,BOEING,757-231,757-200,1999
N723TW,BOEING,757-231,757-200,2000
N727TW,BOEING,757-231,757-200,1999
N658DL,BOEING,757-232,757-200,1990
N659DL,BOEING,757-232,757-200,1990
N660DL,BOEING,757-232,757-200,1990
N665DN,BOEING,757-232,757-200,1991
N667DN,BOEING,757-232,757-200,1991
N668DN,BOEING,757-232,757-200,1991
N669DN,BOEING,757-232,757-200,1991
N6700,BOEING,757-232,757-200,1999
N6701,BOEING,757-232,757-200,1999
N6702,BOEING,757-232,757-200,1999
N6703D,BOEING,757-232,757-200,2000
N6704Z,BOEING,757-232,757-200,2000
N6705Y,BOEING,757-232,757-200,2000
N6706Q,BOEING,757-232,757-200,2000
N6707A,BOEING,757-232,757-200,2000
N6708D,BOEING,757-232,757-200,2000
N6709,BOEING,757-232,757-200,2000
N670DN,BOEING,757-232,757-200,1992
N6710E,BOEING,757-232,757-200,2000
N6711M,BOEING,757-232,757-200,2000
N6712B,BOEING,757-232,757-200,2000
N6713Y,BOEING,757-232,757-200,2000
N6714Q,BOEING,757-232,757-200,2000
N6715C,BOEING,757-232,757-200,2001
N6716C,BOEING,757-232,757-200,2001
N67171,BOEING,757-232,757-200,2001
N672DL,BOEING,757-232,757-200,1992
N673DL,BOEING,757-232,757-200,1992
N674DL,BOEING,757-232,757-200,1992
N676DL,BOEING,757-232,757-200,1992
N678DL,BOEING,757-232,757-200,1992
N681DA,BOEING,757-232,757-200,1993
N682DA,BOEING,757-232,757-200,1993
N683DA,BOEING,757-232,757-200,1993
N684DA,BOEING,757-232,757-200,1993
N685DA,BOEING,757-232,757-200,1995
N686DA,BOEING,757-232,757-200,1995
N687DL,BOEING,757-232,757-200,1998
N688DL,BOEING,757-232,757-200,1998
N689DL,BOEING,757-232,757-200,1998
N690DL,BOEING,757-232,757-200,1998
N692DL,BOEING,757-232,757-200,1998
N693DL,BOEING,757-232,757-200,1998
N694DL,BOEING,757-232,757-200,1998
N695DL,BOEING,757-232,757-200,1998
N696DL,BOEING,757-232,757-200,1999
N697DL,BOEING,757-232,757-200,1999
N698DL,BOEING,757-232,757-200,1999
N699DL,BOEING,757-232,757-200,1999
N535US,BOEING,757-251,757-200,1995
N536US,BOEING,757-251,757-200,1995
N537US,BOEING,757-251,757-200,1996
N539US,BOEING,757-251,757-200,1996
N540US,BOEING,757-251,757-200,1996
N541US,BOEING,757-251,757-200,1996
N542US,BOEING,757-251,757-200,1996
N543US,BOEING,757-251,757-200,1996
N544US,BOEING,757-251,757-200,1996
N545US,BOEING,757-251,757-200,1996
N547US,BOEING,757-251,757-200,1996
N548US,BOEING,757-251,757-200,1996
N549US,BOEING,757-251,757-200,1996
N550NW,BOEING,757-251,757-200,2001
N551NW,BOEING,757-251,757-200,2001
N552NW,BOEING,757-251,757-200,2001
N553NW,BOEING,757-251,757-200,2001
N554NW,BOEING,757-251,757-200,2001
N555NW,BOEING,757-251,757-200,2002
N556NW,BOEING,757-251,757-200,2002
N557NW,BOEING,757-251,757-200,2002
N819DX,BOEING,757-26D,757-200,2004
N820DX,BOEING,757-26D,757-200,2004
N821DX,BOEING,757-26D,757-200,2004
N822DX,BOEING,757-26D,757-200,2005
N823DX,BOEING,757-26D,757-200,2005
N900PC,BOEING,757-26D,757-200,1997
N702TW,BOEING,757-2Q8,757-200,1996
N703TW,BOEING,757-2Q8,757-200,1996
N704X,BOEING,757-2Q8,757-200,1997
N706TW,BOEING,757-2Q8,757-200,1997
N707TW,BOEING,757-2Q8,757-200,1997
N709TW,BOEING,757-2Q8,757-200,1997
N710TW,BOEING,757-2Q8,757-200,1997
N712TW,BOEING,757-2Q8,757-200,1997
N713TW,BOEING,757-2Q8,757-200,1997
N374CA,BOMBARDIER INC,CL-600-2C11,CRJ550,2003
N656CA,BOMBARDIER INC,CL-600-2C11,CRJ550,2004
N658CA,BOMBARDIER INC,CL-600-2C11,CRJ550,2004
N707EV,BOMBARDIER INC,CL-600-2C11,CRJ550,2002
N709EV,BOMBARDIER INC,CL-600-2C11,CRJ550,2002
N717EV,BOMBARDIER INC,CL-600-2C11,CRJ550,2003
N718EV,BOMBARDIER INC,CL-600-2C11,CRJ550,2003
N724EV,BOMBARDIER INC,CL-600-2C11,CRJ550,2004
N762SK,BOMBARDIER INC,CL-600-2C11,CRJ550,2005
N767SK,BOMBARDIER INC,CL-600-2C11,CRJ550,2005
N768SK,BOMBARDIER INC,CL-600-2C11,CRJ550,2005
N368CA,BOMBARDIER INC,CL-600-2C10,CRJ700,2003
N398CA,BOMBARDIER INC,CL-600-2C10,CRJ700,2003
N506AE,BOMBARDIER INC,CL-600-2C10,CRJ700,2002
N518AE,BOMBARDIER INC,CL-600-2C10,CRJ700,2003
N603SK,BOMBARDIER INC,CL-600-2C10,CRJ700,2006
N611SK,BOMBARDIER INC,CL-600-2C10,CRJ700,2002
N612QX,BOMBARDIER INC,CL-600-2C10,CRJ700,2002
N614QX,BOMBARDIER INC,CL-600-2C10,CRJ700,2002
N630SK,BOMBARDIER INC,CL-600-2C10,CRJ700,2011
N632SK,BOMBARDIER INC,CL-600-2C10,CRJ700,2011
N705SK,BOMBARDIER INC,CL-600-2C10,CRJ700,2004
N709SK,BOMBARDIER INC,CL-600-2C10,CRJ700,2004
N712SK,BOMBARDIER INC,CL-600-2C10,CRJ700,2004
N713SK,BOMBARDIER INC,CL-600-2C10,CRJ700,2004
N715SK,BOMBARDIER INC,CL-600-2C10,CRJ700,2004
N718SK,BOMBARDIER INC,CL-600-2C10,CRJ700,2004
N720EV,BOMBARDIER INC,CL-600-2C10,CRJ700,2003
