TAIL_NUM,tail_raw,tail_display,MFR,MODEL,TYPE-ACFT,TYPE-ENG,YEAR MFR,AIR WORTH DATE,STATUS CODE,MODE S CODE,MODE S CODE HEX,HAS_MODEL,FOUND_IN_MASTER,FOUND_IN_ACFTREF
N37278,N37278,N37278,BOEING,737-8,5,5,2022,20221109,V,51037247,A43EA7,True,True,True
N17306,N17306,N17306,BOEING,737-8,5,5,2023,20230622,V,50223311,A126C9,True,True,True
N17321,N17321,N17321,BOEING,737-8,5,5,2023,20231122,V,50223412,A1270A,True,True,True
N265NN,N265NN,N265NN,EMBRAER S A,ERJ 170-200 LR,5,5,2018,20181129,V,50511311,A292C9,True,True,True
N912AK,N912AK,N912AK,BOEING,737-9,5,5,2023,20231006,V,53117043,AC9E23,True,True,True
N731NK,N731NK,N731NK,AIRBUS S A S,A321-271NX,5,5,2024,20240726,V,52347770,A9CFF8,True,True,True
N4888U,N4888U,N4888U,AIRBUS,A319-132,5,5,2007,20180404,V,51404724,A609D4,True,True,True
N789SS,N789SS,N789SS,EMBRAER,ERJ 170-100 SE,5,5,2005,20050115,V,52531626,AAB396,True,True,True
N396DN,N396DN,N396DN,AIRBUS,A321-211,5,5,2019,20190913,V,51114553,A4996B,True,True,True
N244NN,N244NN,N244NN,EMBRAER S A,ERJ 170-200 LR,5,5,2016,20161109,V,50440024,A24014,True,True,True
N964AK,N964AK,N964AK,BOEING,737-9,5,5,2023,20230403,V,53265414,AD6B0C,True,True,True
N37325,N37325,N37325,BOEING,737-8,5,5,2023,20231120,V,51040654,A441AC,True,True,True
N332JG,N332JG,N332JG,EMBRAER S A,ERJ 170-200 LR,5,5,2015,20150211,V,50717014,A39E0C,True,True,True
N988AL,N988AL,N988AL,AIRBUS,A321-231,5,5,2016,20160620,V,53344347,ADC8E7,True,True,True
N77573,N77573,N77573,BOEING,737-9,5,5,2023,20230802,V,52477403,AA7F03,True,True,True
N652FR,N652FR,N652FR,AIRBUS S A S,A321-271NX,5,5,2024,20240724,V,52112265,A894B5,True,True,True
N8905Q,N8905Q,N8905Q,BOEING,737-8,5,5,2024,20240809,V,53044152,AC486A,True,True,True
N997AT,N997AT,N997AT,BOEING,717-200,5,5,2002,20021107,V,53366266,ADECB6,True,True,True
N317TB,N317TB,N317TB,EMBRAER S A,ERJ 170-200 LR,5,5,2024,20240603,V,50661175,A3627D,True,True,True
N404AN,N404AN,N404AN,AIRBUS,A321-253NX,5,5,2019,20190615,V,51135612,A4BB8A,True,True,True
N650FR,N650FR,N650FR,AIRBUS S A S,A321-271NX,5,5,2024,20240716,V,52106507,A88D47,True,True,True
N716AL,N716AL,N716AL,BOEING,737-9,5,5,2024,20240424,V,52311142,A99262,True,True,True
N8927Q,N8927Q,N8927Q,BOEING,737-8,5,5,2024,20240731,V,53050036,AC501E,True,True,True
N17355,N17355,N17355,BOEING,737-8,5,5,2024,20240711,V,50223567,A12777,True,True,True
N242NN,N242NN,N242NN,EMBRAER S A,ERJ 170-200 LR,5,5,2016,20161020,V,50434246,A238A6,True,True,True
N935AT,N935AT,N935AT,BOEING,717-200,5,5,2000,20000326,V,53174116,ACF84E,True,True,True
N971AT,N971AT,N971AT,BOEING,717-200,5,5,2001,20011213,V,53303556,AD876E,True,True,True
N27323,N27323,N27323,BOEING,737-8,5,5,2023,20231115,V,50532133,A2B45B,True,True,True
N238AK,N238AK,N238AK,BOEING,737-990ER,5,5,2016,20160522,V,50423102,A22642,True,True,True
N17326,N17326,N17326,BOEING,737-8,5,5,2023,20231127,V,50223417,A1270F,True,True,True
N37354,N37354,N37354,BOEING,737-8,5,5,2024,20240624,V,51041024,A44214,True,True,True
N17346,N17346,N17346,BOEING,737-8,5,5,2024,20240711,V,50223525,A12755,True,True,True
N918XJ,N918XJ,N918XJ,BOMBARDIER INC,CL-600-2D24,5,5,2007,20080110,V,53133171,ACB679,True,True,True
N336DX,N336DX,N336DX,AIRBUS SAS,A321-213,5,5,2018,20220913,V,50726172,A3AC7A,True,True,True
N17315,N17315,N17315,BOEING,737-8,5,5,2024,20240716,V,50223353,A126EB,True,True,True
N705AL,N705AL,N705AL,BOEING,737-9,5,5,2023,20231205,V,52263454,A9672C,True,True,True
N8922Q,N8922Q,N8922Q,BOEING,737-8,5,5,2024,20240814,V,53047557,AC4F6F,True,True,True
N649FR,N649FR,N649FR,AIRBUS,A321-271NX,5,5,2024,20240628,V,52103467,A88737,True,True,True
N519AS,N519AS,N519AS,BOEING,737-890,5,5,2009,20090205,V,51501357,A682EF,True,True,True
N721NK,N721NK,N721NK,AIRBUS S A S,A321-271NX,5,5,2024,20240724,V,52324171,A9A879,True,True,True
N17337,N17337,N17337,BOEING,737-8,5,5,2024,20240122,V,50223463,A12733,True,True,True
N748RR,N748RR,N748RR,EMBRAER,ERJ 170-100 SE,5,5,2005,20050520,V,52410711,AA11C9,True,True,True
N8932Q,N8932Q,N8932Q,BOEING,737-8,5,5,2024,20240829,V,53051446,AC5326,True,True,True
N715UW,N715UW,N715UW,AIRBUS INDUSTRIE,A319-112,5,5,1999,19990830,V,52310167,A99077,True,True,True
N680AW,N680AW,N680AW,AIRBUS,A320-232,5,5,2005,20051221,V,52201514,A9034C,True,True,True
N933AM,N933AM,N933AM,AIRBUS,A321-231,5,5,2017,20170307,V,53170332,ACF0DA,True,True,True
N958XV,N958XV,N958XV,AIRBUS,A321-253N,5,5,2019,20190615,V,53252200,AD5480,True,True,True
N469AN,N469AN,N469AN,AIRBUS,A321-253NX,5,5,2023,20230224,V,51335427,A5BB17,True,True,True
N723NK,N723NK,N723NK,AIRBUS S A S,A321-271NX,5,5,2024,20240830,V,52327747,A9AFE7,True,True,True
N27271,N27271,N27271,BOEING,737-8,5,5,2022,20220914,V,50530521,A2B151,True,True,True
N156AN,N156AN,N156AN,AIRBUS,A321-231,5,5,2016,20160226,V,50160206,A0E086,True,True,True
N8031M,N8031M,N8031M,AIRBUS,A319-115,5,5,2015,20150515,V,52567611,AAEF89,True,True,True
N8931L,N8931L,N8931L,BOEING,737-8,5,5,2024,20240905,V,53051377,AC52FF,True,True,True
N17335,N17335,N17335,BOEING,737-8,5,5,2024,20240628,V,50223461,A12731,True,True,True
N146AA,N146AA,N146AA,AIRBUS,A321-231,5,5,2015,20150912,V,50134373,A0B8FB,True,True,True
N347TT,N347TT,N347TT,BOEING,737-8,5,5,2024,20240509,V,50754412,A3D90A,True,True,True
N805AW,N805AW,N805AW,AIRBUS INDUSTRIE,A319-132,5,4,1999,19990830,V,52572205,AAF485,True,True,True
N798CC,N798CC,N798CC,EMBRAER,ERJ 170-100 SE,5,5,2005,20050513,V,52552762,AAD5F2,True,True,True
N903AA,N903AA,N903AA,AIRBUS,A321-231,5,5,2017,20170526,V,53075122,AC7A52,True,True,True
N813AW,N813AW,N813AW,AIRBUS INDUSTRIE,A319-132,5,4,2000,20000705,V,52612226,AB1496,True,True,True
N18223,N18223,N18223,BOEING,737-824,5,5,1998,19981216,V,50245324,A14AD4,True,True,True
N37348,N37348,N37348,BOEING,737-8,5,5,2024,20240703,V,51040765,A441F5,True,True,True
N722US,N722US,N722US,AIRBUS INDUSTRIE,A319-112,5,5,1999,19991104,V,52326315,A9ACCD,True,True,True
N725NK,N725NK,N725NK,AIRBUS S A S,A321-271NX,5,5,2024,20240902,V,52333525,A9B755,True,True,True
N131NN,N131NN,N131NN,AIRBUS,A321-231,5,5,2015,20150220,V,50100041,A08021,True,True,True
N997AA,N997AA,N997AA,AIRBUS,A321-231,5,5,2017,20170127,V,53366245,ADECA5,True,True,True
N8933Q,N8933Q,N8933Q,BOEING,737-8,5,5,2024,20240920,V,53051511,AC5349,True,True,True
N132AN,N132AN,N132AN,AIRBUS,A321-231,5,5,2015,20150225,V,50101254,A082AC,True,True,True
N654FR,N654FR,N654FR,AIRBUS S A S,A321-271NX,5,5,2024,20240906,V,52116043,A89C23,True,True,True
N934XJ,N934XJ,N934XJ,BOMBARDIER INC,CL-600-2D24,5,5,2008,20081016,V,53173233,ACF69B,True,True,True
N105UW,N105UW,N105UW,AIRBUS INDUSTRIE,A320-214,5,5,1999,19990830,V,50014436,A0191E,True,True,True
N726NK,N726NK,N726NK,AIRBUS S A S,A321-271NX,5,5,2024,20241002,V,52335414,A9BB0C,True,True,True
N724AL,N724AL,N724AL,BOEING,737-9,5,5,2024,20240821,V,52331163,A9B273,True,True,True
N355TW,N355TW,N355TW,BOEING,737-8,5,5,2024,20240829,V,50774436,A3F91E,True,True,True
N17356,N17356,N17356,BOEING,737-8,5,5,2024,20240820,V,50223570,A12778,True,True,True
N37281,N37281,N37281,BOEING,737-824,5,5,2003,20031218,V,51037303,A43EC3,True,True,True
N729NK,N729NK,N729NK,AIRBUS S A S,A321-271NX,5,5,2024,20240810,V,52343061,A9C631,True,True,True
N17344,N17344,N17344,BOEING,737-8,5,5,2024,20240710,V,50223523,A12753,True,True,True
N768US,N768US,N768US,AIRBUS INDUSTRIE,A319-112,5,5,2000,20010108,V,52460423,AA6113,True,True,True
N17341,N17341,N17341,BOEING,737-8,5,5,2024,20240824,V,50223520,A12750,True,True,True
N518AS,N518AS,N518AS,BOEING,737-890,5,5,2009,20090126,V,51477470,A67F38,True,True,True
N17314,N17314,N17314,BOEING,737-8,5,5,2023,20230717,V,50223352,A126EA,True,True,True
N62883,N62883,N62883,BOEING,737-924ER,5,5,2015,20150626,V,52033601,A83781,True,True,True
N908AA,N908AA,N908AA,AIRBUS,A321-231,5,5,2017,20170727,V,53106345,AC8CE5,True,True,True
N655FR,N655FR,N655FR,AIRBUS S A S,A321-271NX,5,5,2024,20241015,V,52117732,A89FDA,True,True,True
N24715,N24715,N24715,BOEING,737-724,5,5,1998,19981020,V,50446231,A24C99,True,True,True
N723AL,N723AL,N723AL,BOEING,737-9,5,5,2024,20240910,V,52327274,A9AEBC,True,True,True
N806AW,N806AW,N806AW,AIRBUS INDUSTRIE,A319-132,5,4,1999,19990830,V,52574074,AAF83C,True,True,True
N13750,N13750,N13750,BOEING,737-724,5,5,1999,19990602,V,50114122,A09852,True,True,True
N765US,N765US,N765US,AIRBUS INDUSTRIE,A319-112,5,5,2000,20001206,V,52452756,AA55EE,True,True,True
N648FR,N648FR,N648FR,AIRBUS S A S,A321-271NX,5,5,2024,20241008,V,52101600,A88380,True,True,True
N951AT,N951AT,N951AT,BOEING,717-200,5,5,2000,20000429,V,53234160,AD3870,True,True,True
N37352,N37352,N37352,BOEING,737-8,5,5,2024,20240812,V,51041022,A44212,True,True,True
N8930S,N8930S,N8930S,BOEING,737-8,5,5,2024,20241021,V,53051342,AC52E2,True,True,True
N76523,N76523,N76523,BOEING,737-824,5,5,2010,20100824,V,52453325,AA56D5,True,True,True
N958AK,N958AK,N958AK,BOEING,737-9,5,5,2023,20230126,V,53251151,AD5269,True,True,True
N150NN,N150NN,N150NN,AIRBUS,A321-231,5,5,2015,20151114,V,50145550,A0CB68,True,True,True
N749BM,N749BM,N749BM,EMBRAER,ERJ 170-100 SE,5,5,2006,20060629,V,52412036,AA141E,True,True,True
N661AW,N661AW,N661AW,AIRBUS INDUSTRIE,A320-232,5,5,2000,20000922,V,52134005,A8B805,True,True,True
N16703,N16703,N16703,BOEING,737-724,5,5,1998,19980407,V,50207043,A10E23,True,True,True
N443AA,N443AA,N443AA,AIRBUS,A321-253NX,5,5,2021,20211202,V,51252703,A555C3,True,True,True
N751AB,N751AB,N751AB,EMBRAER,ERJ 170-100 SE,5,5,2005,20050619,V,52416702,AA1DC2,True,True,True
N27276,N27276,N27276,BOEING,737-8,5,5,2021,20220801,V,50530526,A2B156,True,True,True
N744DB,N744DB,N744DB,EMBRAER,ERJ 170-100SU,5,5,2006,20100110,V,52400663,AA01B3,True,True,True
N818MD,N818MD,N818MD,EMBRAER,ERJ 170-100SU,5,5,,20040817,V,52624053,AB282B,True,True,True
N710TW,N710TW,N710TW,BOEING,757-2Q8,5,5,1997,19970529,V,52276713,A97DCB,True,True,True
N750BD,N750BD,N750BD,EMBRAER,ERJ 170-100 SE,5,5,2005,20050607,V,52415046,AA1A26,True,True,True
N737NK,N737NK,N737NK,AIRBUS S A S,A321-271NX,5,5,2024,20240927,V,52363102,A9E642,True,True,True
N47298,N47298,N47298,BOEING,737-8,5,5,2024,20240830,V,51346074,A5CC3C,True,True,True
N732NK,N732NK,N732NK,AIRBUS S A S,A321-271NX,5,5,2024,20240916,V,52351657,A9D3AF,True,True,True
N709TW,N709TW,N709TW,BOEING,757-2Q8,5,5,1997,19970514,V,52273673,A977BB,True,True,True
N740NK,N740NK,N740NK,AIRBUS S A S,A321-271NX,5,5,2024,20241105,V,52371700,A9F3C0,True,True,True
N743MB,N743MB,N743MB,EMBRAER,ERJ 170-100SU,5,5,2006,20070822,V,52377304,A9FEC4,True,True,True
N739AE,N739AE,N739AE,EMBRAER,ERJ 170-100 SE,5,5,2005,20050909,V,52366177,A9EC7F,True,True,True
N329DD,N329DD,N329DD,EMBRAER S A,ERJ 170-200 LR,5,5,2015,20150227,V,50710016,A3900E,True,True,True
N713TW,N713TW,N713TW,BOEING,757-2Q8,5,5,1997,19970716,V,52304360,A988F0,True,True,True
N630NN,N630NN,N630NN,BOMBARDIER INC,CL-600-2D24,5,5,2015,20150716,V,52037365,A83EF5,True,True,True
N653FR,N653FR,N653FR,AIRBUS S A S,A321-271NX,5,5,2024,20240823,V,52114154,A8986C,True,True,True
N823UA,N823UA,N823UA,AIRBUS INDUSTRIE,A319-131,5,4,1998,19990226,V,52636703,AB3DC3,True,True,True
N224NN,N224NN,N224NN,EMBRAER S A,ERJ 170-200 LR,5,5,2016,20160202,V,50370426,A1F116,True,True,True
N410AN,N410AN,N410AN,AIRBUS,A321-253NX,5,5,2019,20191231,V,51152055,A4D42D,True,True,True
N17289,N17289,N17289,BOEING,737-8,5,5,2023,20230109,V,50222055,A1242D,True,True,True
N605NN,N605NN,N605NN,BOMBARDIER INC,CL-600-2D24,5,5,2019,20190621,V,51755413,A7DB0B,True,True,True
N932DZ,N932DZ,N932DZ,BOEING,737-9GPER,5,5,,,V,53166572,ACED7A,True,True,True
N943DZ,N943DZ,N943DZ,BOEING,737-9GPER,5,5,,,V,53214260,AD18B0,True,True,True
N348TU,N348TU,N348TU,BOEING,737-8,5,5,2024,20240621,V,50756302,A3DCC2,True,True,True
N657FR,N657FR,N657FR,AIRBUS S A S,A321-271NX,5,5,2024,20241203,V,52123510,A8A748,True,True,True
N962DZ,N962DZ,N962DZ,BOEING,737-9GPER,5,5,,,V,53261767,AD63F7,True,True,True
N741NK,N741NK,N741NK,AIRBUS S A S,A321-271NX,5,5,2024,20241202,V,52373567,A9F777,True,True,True
N727TW,N727TW,N727TW,BOEING,757-231,5,5,1999,19991201,V,52337513,A9BF4B,True,True,True
N8925Q,N8925Q,N8925Q,BOEING,737-8,5,5,2024,20241212,V,53047730,AC4FD8,True,True,True
N945DZ,N945DZ,N945DZ,BOEING,737-9GPER,5,5,2013,20230316,V,53220036,AD201E,True,True,True
N958DZ,N958DZ,N958DZ,BOEING,737-9GPER,5,5,2014,20230311,V,53251302,AD52C2,True,True,True
N954DZ,N954DZ,N954DZ,BOEING,737-9GPER,5,5,2013,20230329,V,53241746,AD43E6,True,True,True
N986AT,N986AT,N986AT,BOEING,717-200,5,5,2001,20010611,V,53340600,ADC180,True,True,True
N832AW,N832AW,N832AW,AIRBUS INDUSTRIE,A319-132,5,4,2001,20020123,V,52657735,AB5FDD,True,True,True
N656FR,N656FR,N656FR,AIRBUS,A321-271NX,5,5,2024,20241113,V,52121621,A8A391,True,True,True
N933DZ,N933DZ,N933DZ,BOEING,737-9GPER,5,5,,,V,53170461,ACF131,True,True,True
N8934Q,N8934Q,N8934Q,BOEING,737-8,5,5,2024,20241202,V,53051554,AC536C,True,True,True
N822UA,N822UA,N822UA,AIRBUS INDUSTRIE,A319-131,5,4,1998,19990226,V,52635014,AB3A0C,True,True,True
N948DZ,N948DZ,N948DZ,BOEING,737-9GPER,5,5,2013,20230603,V,53225503,AD2B43,True,True,True
N47343,N47343,N47343,BOEING,737-8,5,5,2024,20240903,V,51347477,A5CF3F,True,True,True
N952DZ,N952DZ,N952DZ,BOEING,737-9GPER,5,5,,,V,53236170,AD3C78,True,True,True
N946DZ,N946DZ,N946DZ,BOEING,737-9GPER,5,5,,,V,53221725,AD23D5,True,True,True
N953DZ,N953DZ,N953DZ,BOEING,737-9GPER,5,5,2013,20230206,V,53240057,AD402F,True,True,True
N938DZ,N938DZ,N938DZ,BOEING,737-9GPER,5,5,,,V,53201704,AD03C4,True,True,True
N27586,N27586,N27586,BOEING,737-9,5,5,2024,20241125,V,50536236,A2BC9E,True,True,True
N940DU,N940DU,N940DU,BOEING,737-9GPER,5,5,,,V,53206606,AD0D86,True,True,True
N398DA,N398DA,N398DA,BOEING,737-832,5,5,2000,20000823,V,51120315,A4A0CD,True,True,True
N961DZ,N961DZ,N961DZ,BOEING,737-9GPER,5,5,2014,20230126,V,53260100,AD6040,True,True,True
N944DZ,N944DZ,N944DZ,BOEING,737-9GPER,5,5,,,V,53216147,AD1C67,True,True,True
N269NN,N269NN,N269NN,EMBRAER S A,ERJ 170-200 LR,5,5,2019,20190124,V,50520645,A2A1A5,True,True,True
N956DZ,N956DZ,N956DZ,BOEING,737-9GPER,5,5,,,V,53245524,AD4B54,True,True,True
N771XF,N771XF,N771XF,AIRBUS,A319-112,5,5,2003,20181219,V,52467321,AA6ED1,True,True,True
N934DZ,N934DZ,N934DZ,BOEING,737-9GPER,5,5,,,V,53172350,ACF4E8,True,True,True
N287NN,N287NN,N287NN,EMBRAER S A,ERJ 170-200 LR,5,5,2019,20191108,V,50564465,A2E935,True,True,True
N561NN,N561NN,N561NN,BOMBARDIER INC,CL-600-2D24,5,5,2014,20141217,V,51625732,A72BDA,True,True,True
N730NK,N730NK,N730NK,AIRBUS S A S,A321-271NX,5,5,2024,20240918,V,52346101,A9CC41,True,True,True
N942DZ,N942DZ,N942DZ,BOEING,737-9GPER,5,5,,,V,53212371,AD14F9,True,True,True
N951DX,N951DX,N951DX,BOEING,737-9GPER,5,5,,,V,53234277,AD38BF,True,True,True
N739NK,N739NK,N739NK,AIRBUS S A S,A321-271NX,5,5,2024,20241221,V,52366660,A9EDB0,True,True,True
N931DQ,N931DQ,N931DQ,BOEING,737-9GPER,5,5,2011,20230509,V,53164672,ACE9BA,True,True,True
N8937Q,N8937Q,N8937Q,BOEING,737-8,5,5,2024,20241230,V,53051725,AC53D5,True,True,True
N17347,N17347,N17347,BOEING,737-8,5,5,2024,20240702,V,50223526,A12756,True,True,True
N327DU,N327DU,N327DU,AIRBUS CANADA LP,BD-500-1A11,5,5,2024,20241113,V,50704257,A388AF,True,True,True
N610NN,N610NN,N610NN,BOMBARDIER INC,CL-600-2D24,5,5,2019,20191121,V,51767767,A7EFF7,True,True,True
N651FR,N651FR,N651FR,AIRBUS S A S,A321-271NX,5,5,2024,20240814,V,52110376,A890FE,True,True,True
N959DZ,N959DZ,N959DZ,BOEING,737-9GPER,5,5,2014,20230301,V,53253171,AD5679,True,True,True
N424YX,N424YX,N424YX,EMBRAER S A,ERJ 170-200 LR,5,5,2014,20140328,V,51206267,A50CB7,True,True,True
N949DZ,N949DZ,N949DZ,BOEING,737-9GPER,5,5,,,V,53227372,AD2EFA,True,True,True
N936DZ,N936DZ,N936DZ,BOEING,737-9GPER,5,5,,,V,53176126,ACFC56,True,True,True
N121HQ,N121HQ,N121HQ,EMBRAER-EMPRESA BRASILEIRA DE,ERJ 170-200 LR,5,5,2007,20071130,V,50054047,A05827,True,True,True
N8935Q,N8935Q,N8935Q,BOEING,737-8,5,5,2025,20250102,V,53051617,AC538F,True,True,True
N117DU,N117DU,N117DU,AIRBUS CANADA LTD PTNRSP,BD-500-1A10,5,5,2019,20190625,V,50043222,A04692,True,True,True
N320DU,N320DU,N320DU,AIRBUS CANADA LP,BD-500-1A11,5,5,2023,20231120,V,50667256,A36EAE,True,True,True
N941DZ,N941DZ,N941DZ,BOEING,737-9GPER,5,5,,,V,53210502,AD1142,True,True,True
N8936Q,N8936Q,N8936Q,BOEING,737-8,5,5,2025,20250121,V,53051662,AC53B2,True,True,True
N389DA,N389DA,N389DA,BOEING,737-832,5,5,2000,20000415,V,51076405,A47D05,True,True,True
N17317,N17317,N17317,BOEING,737-8,5,5,2023,20230706,V,50223355,A126ED,True,True,True
N47330,N47330,N47330,BOEING,737-8,5,5,2023,20231226,V,51347431,A5CF19,True,True,True
N335JS,N335JS,N335JS,EMBRAER S A,ERJ 170-200 LR,5,5,2015,20150317,V,50724473,A3A93B,True,True,True
N301DV,N301DV,N301DV,AIRBUS SAS,A321-213,5,5,2016,20220916,V,50621550,A32368,True,True,True
N8939Q,N8939Q,N8939Q,BOEING,737-8,5,5,2025,20250127,V,53052033,AC541B,True,True,True
N705TW,N705TW,N705TW,BOEING,757-231,5,5,1997,19970129,V,52264337,A968DF,True,True,True
N824AW,N824AW,N824AW,AIRBUS INDUSTRIE,A319-132,5,4,2001,20010605,V,52637714,AB3FCC,True,True,True
N935DZ,N935DZ,N935DZ,BOEING,737-9GPER,5,5,2012,20230115,V,53174237,ACF89F,True,True,True
N937DZ,N937DZ,N937DZ,BOEING,737-9GPER,5,5,,,V,53200015,AD000D,True,True,True
N658FR,N658FR,N658FR,AIRBUS S A S,A321-271NX,5,5,2024,20241226,V,52125377,A8AAFF,True,True,True
N898UA,N898UA,N898UA,AIRBUS,A319-132,5,5,2007,20180215,V,53062317,AC64CF,True,True,True
N707TW,N707TW,N707TW,BOEING,757-2Q8,5,5,1997,19970224,V,52270115,A9704D,True,True,True
N8938Q,N8938Q,N8938Q,BOEING,737-8,5,5,2025,20250130,V,53051770,AC53F8,True,True,True
N126UW,N126UW,N126UW,AIRBUS,A320-214,5,5,2009,20091223,V,50065723,A06BD3,True,True,True
N326DU,N326DU,N326DU,AIRBUS CANADA LP,BD-500-1A11,5,5,2024,20241029,V,50702370,A384F8,True,True,True
N939DZ,N939DZ,N939DZ,BOEING,737-9GPER,5,5,,,V,53203573,AD077B,True,True,True
N330DU,N330DU,N330DU,AIRBUS CANADA LP,BD-500-1A11,5,5,2025,20250130,V,50713055,A3962D,True,True,True
N855UA,N855UA,N855UA,AIRBUS,A319-131,5,4,2002,20020626,V,52735656,ABBBAE,True,True,True
N325DU,N325DU,N325DU,AIRBUS CANADA LP,BD-500-1A11,5,5,2024,20240418,V,50700501,A38141,True,True,True
N37297,N37297,N37297,BOEING,737-8,5,5,2024,20240719,V,51037354,A43EEC,True,True,True
N3763D,N3763D,N3763D,BOEING,737-832,5,5,2001,20011115,V,51046332,A44CDA,True,True,True
N926AK,N926AK,N926AK,BOEING,737-9,5,5,2021,20211207,V,53152176,ACD47E,True,True,True
N304UF,N304UF,N304UF,BOEING,737-8,5,5,2025,20250211,V,50627766,A32FF6,True,True,True
N745NK,N745NK,N745NK,AIRBUS S A S,A321-271NX,5,5,,,V,52403123,AA0653,True,True,True
N961AK,N961AK,N961AK,BOEING,737-9,5,5,2023,20230303,V,53257747,AD5FE7,True,True,True
N47360,N47360,N47360,BOEING,737-8,5,5,2025,20250121,V,51347602,A5CF82,True,True,True
N17363,N17363,N17363,BOEING,737-8,5,5,2025,20250219,V,50223630,A12798,True,True,True
N8943Q,N8943Q,N8943Q,BOEING,737-8,5,5,2025,20250307,V,53053400,AC5700,True,True,True
N706TW,N706TW,N706TW,BOEING,757-2Q8,5,5,1997,19970218,V,52266226,A96C96,True,True,True
N957DZ,N957DZ,N957DZ,BOEING,737-9GPER,5,5,,,V,53247413,AD4F0B,True,True,True
N212NN,N212NN,N212NN,EMBRAER S A,ERJ 170-200 LR,5,5,2015,20150908,V,50341051,A1C229,True,True,True
N835AW,N835AW,N835AW,AIRBUS,A319-132,5,5,,,V,52665402,AB6B02,True,True,True
N8941Q,N8941Q,N8941Q,BOEING,737-8,5,5,2025,20250303,V,53053272,AC56BA,True,True,True
N8940Q,N8940Q,N8940Q,BOEING,737-8,5,5,2025,20250306,V,53053227,AC5697,True,True,True
N17359,N17359,N17359,BOEING,737-8,5,5,2025,20250123,V,50223573,A1277B,True,True,True
N24706,N24706,N24706,BOEING,737-724,5,5,1998,19980519,V,50446167,A24C77,True,True,True
N662FR,N662FR,N662FR,AIRBUS,A321-271NX,5,5,2024,20241223,V,52136064,A8BC34,True,True,True
N8942L,N8942L,N8942L,BOEING,737-8,5,5,2025,20250311,V,53053331,AC56D9,True,True,True
N315NH,N315NH,N315NH,EMBRAER S A,ERJ 170-200 LR,5,5,2024,20240529,V,50655230,A35A98,True,True,True
N17349,N17349,N17349,BOEING,737-8,5,5,2024,20241018,V,50223530,A12758,True,True,True
N17583,N17583,N17583,BOEING,737-9,5,5,2024,20240821,V,50227514,A12F4C,True,True,True
N717TW,N717TW,N717TW,BOEING,757-231,5,5,1999,19990314,V,52313714,A997CC,True,True,True
N276NN,N276NN,N276NN,EMBRAER S A,ERJ 170-200 LR,5,5,2019,20190404,V,50536777,A2BDFF,True,True,True
N8944Q,N8944Q,N8944Q,BOEING,737-8,5,5,2025,20250324,V,53053443,AC5723,True,True,True
N721TW,N721TW,N721TW,BOEING,757-231,5,5,1999,19990628,V,52324401,A9A901,True,True,True
N216NN,N216NN,N216NN,EMBRAER S A,ERJ 170-200 LR,5,5,2015,20151020,V,50350405,A1D105,True,True,True
N8946L,N8946L,N8946L,BOEING,737-8,5,5,2025,20250325,V,53053545,AC5765,True,True,True
N47288,N47288,N47288,BOEING,737-8,5,5,2022,20221026,V,51346031,A5CC19,True,True,True
N27366,N27366,N27366,BOEING,737-8,5,5,2025,20250312,V,50532352,A2B4EA,True,True,True
N711ZX,N711ZX,N711ZX,BOEING,757-231,5,5,1997,19970603,V,52301031,A98219,True,True,True
N17591,N17591,N17591,BOEING,737-9,5,5,2025,20250306,V,50227555,A12F6D,True,True,True
N742NK,N742NK,N742NK,AIRBUS S A S,A321-271NX,5,5,2025,20250214,V,52375456,A9FB2E,True,True,True
N37353,N37353,N37353,BOEING,737-8,5,5,2024,20240812,V,51041023,A44213,True,True,True
N77585,N77585,N77585,BOEING,737-9,5,5,2024,20241206,V,52477450,AA7F28,True,True,True
N665FR,N665FR,N665FR,AIRBUS,A321-271NX,5,5,2025,20250327,V,52143531,A8C759,True,True,True
N600NN,N600NN,N600NN,BOMBARDIER INC,CL-600-2D24,5,5,2016,20160803,V,51744170,A7C878,True,True,True
N8945Q,N8945Q,N8945Q,BOEING,737-8,5,5,2025,20250331,V,53053506,AC5746,True,True,True
N331TK,N331TK,N331TK,BOEING,737-8,5,5,2023,20230925,V,50715471,A39B39,True,True,True
N514AS,N514AS,N514AS,BOEING,737-890,5,5,2008,20080918,V,51470134,A6705C,True,True,True
N8947Q,N8947Q,N8947Q,BOEING,737-8,5,5,2025,20250407,V,53053614,AC578C,True,True,True
N580NN,N580NN,N580NN,BOMBARDIER INC,CL-600-2D24,5,5,2015,20151209,V,51673441,A77721,True,True,True
N17361,N17361,N17361,BOEING,737-8,5,5,2024,20241220,V,50223626,A12796,True,True,True
N592NN,N592NN,N592NN,BOMBARDIER INC,CL-600-2D24,5,5,2016,20160504,V,51723016,A7A60E,True,True,True
N154SY,N154SY,N154SY,EMBRAER S A,ERJ 170-200 LR,5,5,2016,20160426,V,50155262,A0DAB2,True,True,True
N165SY,N165SY,N165SY,EMBRAER S A,ERJ 170-200 LR,5,5,2016,20161122,V,50202750,A105E8,True,True,True
N8949Q,N8949Q,N8949Q,BOEING,737-8,5,5,2025,20250416,V,53053722,AC57D2,True,True,True
N125SY,N125SY,N125SY,EMBRAER S A,ERJ 170-200 LR,5,5,2014,20141127,V,50063754,A067EC,True,True,True
